flybase_transcript_id	pfam	pfam_start	pfam_end
FBtr0304900	PF00008	1486	1510
FBtr0304900	PF00008	1760	1789
FBtr0304900	PF00028	364	455
FBtr0304900	PF00028	470	572
FBtr0304900	PF00028	586	679
FBtr0304900	PF00028	696	785
FBtr0304900	PF00028	799	888
FBtr0304900	PF00028	902	997
FBtr0304900	PF00028	1012	1103
FBtr0304900	PF00028	1121	1210
FBtr0304900	PF00053	2095	2134
FBtr0304900	PF02210	1584	1735
FBtr0304900	PF02210	1826	1944
FBtr0304900	PF16489	2291	2543
FBtr0304901	NA	NA	NA
FBtr0304902	NA	NA	NA
FBtr0304907	NA	NA	NA
FBtr0304925	PF00365	182	486
FBtr0304925	PF00365	573	858
FBtr0304926	PF00646	121	156
FBtr0304945	NA	NA	NA
FBtr0304957	PF04054	2119	2476
FBtr0304957	PF12842	1500	1643
FBtr0304957	PF16415	1148	1369
FBtr0304957	PF16417	884	1072
FBtr0304957	PF16418	576	731
FBtr0305059	PF10174	7	384
FBtr0305060	PF10174	160	331
FBtr0305060	PF10174	780	1063
FBtr0305061	PF10174	160	329
FBtr0305061	PF10174	327	694
FBtr0305062	PF10174	160	329
FBtr0305062	PF10174	326	606
FBtr0305178	NA	NA	NA
FBtr0305317	PF07690	106	439
FBtr0305653	NA	NA	NA
FBtr0305905	NA	NA	NA
FBtr0305906	NA	NA	NA
FBtr0305907	NA	NA	NA
FBtr0305946	PF03493	451	552
FBtr0305946	PF07885	233	295
FBtr0305948	NA	NA	NA
FBtr0306049	NA	NA	NA
FBtr0306076	NA	NA	NA
FBtr0306077	NA	NA	NA
FBtr0306111	PF01569	195	348
FBtr0306243	NA	NA	NA
FBtr0306247	PF00622	468	585
FBtr0306247	PF10607	656	939
FBtr0306345	PF00104	291	460
FBtr0306345	PF00105	50	118
FBtr0306381	PF02141	99	282
FBtr0306381	PF03455	346	386
FBtr0306381	PF03456	43	94
FBtr0306382	PF02141	99	282
FBtr0306382	PF03455	346	386
FBtr0306382	PF03456	43	94
FBtr0306393	PF15893	756	984
FBtr0306585	PF00069	950	1206
FBtr0306585	PF00433	1228	1270
FBtr0306585	PF02185	58	114
FBtr0306585	PF02185	171	234
FBtr0306585	PF02185	270	333
FBtr0306688	PF00018	303	348
FBtr0306688	PF00018	372	417
FBtr0306688	PF14604	502	552
FBtr0306690	PF00018	423	468
FBtr0306690	PF00018	492	537
FBtr0306690	PF02208	65	106
FBtr0306690	PF14604	622	672
FBtr0306691	PF00018	2207	2252
FBtr0306691	PF00018	2276	2321
FBtr0306691	PF02208	1849	1890
FBtr0306691	PF14604	2406	2456
FBtr0306705	PF02891	368	417
FBtr0306705	PF14324	172	323
FBtr0306807	PF02518	244	366
FBtr0306807	PF10436	32	192
FBtr0306808	PF00640	105	257
FBtr0307344	NA	NA	NA
FBtr0307883	PF00089	798	1035
FBtr0308083	PF00520	4874	5018
FBtr0308083	PF00622	665	800
FBtr0308083	PF00622	1093	1214
FBtr0308083	PF00622	1532	1670
FBtr0308083	PF01365	442	641
FBtr0308083	PF01365	2212	2443
FBtr0308083	PF02026	854	944
FBtr0308083	PF02026	967	1055
FBtr0308083	PF02026	2817	2906
FBtr0308083	PF02026	2936	3019
FBtr0308083	PF02815	211	391
FBtr0308083	PF06459	4499	4749
FBtr0308083	PF08454	3995	4110
FBtr0308083	PF08709	12	203
FBtr0308205	PF09631	23	104
FBtr0308206	PF00069	935	1191
FBtr0308206	PF00433	1213	1255
FBtr0308206	PF02185	43	99
FBtr0308206	PF02185	156	219
FBtr0308206	PF02185	255	318
FBtr0308338	PF05187	499	602
FBtr0308338	PF13450	62	107
FBtr0308492	NA	NA	NA
FBtr0308493	NA	NA	NA
FBtr0308494	NA	NA	NA
FBtr0308823	PF01490	75	479
FBtr0309879	NA	NA	NA
FBtr0309880	NA	NA	NA
FBtr0310031	PF15992	48	327
FBtr0310032	PF15992	48	327
FBtr0310033	PF15992	48	327
FBtr0310093	PF00520	69	299
FBtr0310093	PF03520	410	531
FBtr0310094	PF00520	72	302
FBtr0310094	PF03520	428	549
FBtr0310095	PF00520	72	302
FBtr0310095	PF03520	457	565
FBtr0310096	PF00520	72	302
FBtr0310096	PF03520	447	553
FBtr0310097	PF00520	72	302
FBtr0310097	PF03520	413	534
FBtr0310141	PF01697	207	423
FBtr0310142	PF01697	209	425
FBtr0310143	PF01513	52	285
FBtr0310144	PF01513	54	284
FBtr0310145	PF01513	52	285
FBtr0310146	PF01513	51	289
FBtr0310147	NA	NA	NA
FBtr0310148	NA	NA	NA
FBtr0310326	PF00069	34	289
FBtr0329867	PF04588	61	113
FBtr0329868	PF04588	2	49
FBtr0329869	PF03493	451	552
FBtr0329869	PF07885	233	295
FBtr0329872	PF03493	455	556
FBtr0329872	PF07885	237	299
FBtr0329938	PF03493	501	602
FBtr0329938	PF07885	283	345
FBtr0330246	PF12937	13	45
FBtr0330246	PF13516	318	342
FBtr0330246	PF13516	346	364
FBtr0330246	PF13516	535	553
FBtr0330325	PF01529	128	252
FBtr0330601	PF00002	2812	3029
FBtr0330601	PF00008	1486	1510
FBtr0330601	PF00008	1760	1789
FBtr0330601	PF00028	364	455
FBtr0330601	PF00028	470	572
FBtr0330601	PF00028	586	679
FBtr0330601	PF00028	696	785
FBtr0330601	PF00028	799	888
FBtr0330601	PF00028	902	997
FBtr0330601	PF00028	1012	1103
FBtr0330601	PF00028	1121	1210
FBtr0330601	PF00053	2095	2134
FBtr0330601	PF02210	1584	1735
FBtr0330601	PF02210	1826	1944
FBtr0330601	PF16489	2291	2543
FBtr0330602	PF10324	79	394
FBtr0330603	PF10324	79	394
FBtr0330606	PF00170	210	273
FBtr0330606	PF03957	72	189
FBtr0330607	PF00651	25	124
FBtr0330607	PF05225	718	750
FBtr0330607	PF05225	767	804
FBtr0330607	PF05225	821	866
FBtr0330607	PF05225	873	916
FBtr0330609	PF00104	291	460
FBtr0330609	PF00105	50	118
FBtr0330614	PF00622	106	222
FBtr0330614	PF10607	293	581
FBtr0330615	PF03937	65	138
FBtr0330616	PF03493	451	552
FBtr0330616	PF07885	233	295
FBtr0330619	PF00096	1771	1793
FBtr0330619	PF00096	1799	1823
FBtr0330619	PF00096	2262	2283
FBtr0330619	PF12874	2289	2313
FBtr0330620	PF00096	1816	1838
FBtr0330620	PF00096	1844	1868
FBtr0330620	PF00096	2307	2328
FBtr0330620	PF12874	2334	2358
FBtr0330624	PF06638	44	581
FBtr0330635	PF03803	68	278
FBtr0330707	PF00319	10	57
FBtr0330707	PF10462	257	419
FBtr0330707	PF12347	97	156
FBtr0330708	PF00319	10	57
FBtr0330708	PF12347	97	156
FBtr0331387	PF00230	17	225
FBtr0331389	PF00230	13	221
FBtr0331390	PF00230	19	227
FBtr0331923	PF00282	35	412
FBtr0331924	PF00282	35	412
FBtr0331935	PF01191	137	209
FBtr0331935	PF03871	5	94
FBtr0331936	PF05347	27	89
FBtr0331937	PF03221	81	138
FBtr0331937	PF04218	7	59
FBtr0331938	PF15893	721	949
FBtr0331939	PF15893	509	737
FBtr0331940	PF00089	26	253
FBtr0331945	PF14560	386	455
FBtr0331953	PF15866	115	313
FBtr0331955	PF01237	106	451
FBtr0332420	PF01847	21	91
FBtr0332421	NA	NA	NA
FBtr0332422	PF00400	26	56
FBtr0332422	PF00400	65	101
FBtr0332422	PF00400	107	143
FBtr0332422	PF00400	159	194
FBtr0332422	PF00400	203	236
FBtr0332422	PF00400	241	275
FBtr0332422	PF11816	492	658
FBtr0332463	NA	NA	NA
FBtr0332886	PF14640	59	229
FBtr0332914	PF14956	1	153
FBtr0332916	PF00244	12	232
FBtr0332917	PF00244	12	232
FBtr0332996	NA	NA	NA
FBtr0332997	NA	NA	NA
FBtr0332998	PF02017	24	99
FBtr0332999	PF00005	517	651
FBtr0332999	PF00005	1136	1283
FBtr0332999	PF00664	175	437
FBtr0332999	PF00664	795	1039
FBtr0333000	PF01582	258	344
FBtr0333003	PF04707	21	165
FBtr0333004	PF02518	244	366
FBtr0333004	PF10436	32	192
FBtr0333064	PF00503	1	116
FBtr0333066	PF00096	487	511
FBtr0333066	PF00096	517	541
FBtr0333066	PF00096	547	569
FBtr0333067	PF00365	184	458
FBtr0333067	PF00365	545	830
FBtr0333068	PF00080	82	220
FBtr0334807	PF00045	416	458
FBtr0334807	PF00045	463	501
FBtr0334807	PF00045	511	541
FBtr0334807	PF00413	8	149
FBtr0334808	PF00045	460	502
FBtr0334808	PF00045	507	545
FBtr0334808	PF00045	555	585
FBtr0334808	PF00413	52	193
FBtr0336693	PF10174	114	283
FBtr0336693	PF10174	280	605
FBtr0336694	PF00018	1335	1380
FBtr0336694	PF00018	1404	1449
FBtr0336694	PF14604	1534	1584
FBtr0336695	PF00018	2254	2299
FBtr0336695	PF00018	2323	2368
FBtr0336695	PF02208	1918	1958
FBtr0336695	PF14604	2453	2503
FBtr0336696	PF00018	2158	2203
FBtr0336696	PF00018	2227	2272
FBtr0336696	PF14604	2357	2407
FBtr0336733	PF10629	59	82
FBtr0336935	PF00209	74	589
FBtr0336936	NA	NA	NA
FBtr0339277	PF00041	968	1047
FBtr0339277	PF07679	73	154
FBtr0339277	PF07679	879	963
FBtr0339277	PF08205	190	266
FBtr0339277	PF08205	398	453
FBtr0339277	PF08205	587	665
FBtr0339277	PF13927	285	361
FBtr0339277	PF13927	482	558
FBtr0339277	PF13927	677	754
FBtr0339277	PF13927	773	847
FBtr0339284	NA	NA	NA
FBtr0339285	NA	NA	NA
FBtr0339286	PF13516	248	268
FBtr0339287	PF01490	75	241
FBtr0339288	PF01401	51	506
FBtr0339289	PF00089	2	183
FBtr0339290	PF00069	1152	1408
FBtr0339290	PF00433	1430	1472
FBtr0339290	PF02185	43	99
FBtr0339290	PF02185	156	219
FBtr0339290	PF02185	255	318
FBtr0339291	PF00069	842	1098
FBtr0339291	PF00433	1120	1162
FBtr0339291	PF02185	43	99
FBtr0339291	PF02185	156	219
FBtr0339291	PF02185	255	318
FBtr0339292	PF00069	955	1211
FBtr0339292	PF00433	1233	1275
FBtr0339292	PF02185	43	99
FBtr0339292	PF02185	156	219
FBtr0339292	PF02185	255	318
FBtr0339293	PF00069	953	1209
FBtr0339293	PF00433	1231	1273
FBtr0339293	PF02185	43	99
FBtr0339293	PF02185	156	219
FBtr0339293	PF02185	255	318
FBtr0339302	PF12931	564	764
FBtr0339303	PF00929	1035	1207
FBtr0339303	PF13423	505	939
FBtr0339306	PF08038	8	52
FBtr0339307	NA	NA	NA
FBtr0339308	NA	NA	NA
FBtr0339309	NA	NA	NA
FBtr0339310	NA	NA	NA
FBtr0339337	PF00651	57	164
FBtr0339338	NA	NA	NA
FBtr0339341	NA	NA	NA
FBtr0339360	PF00561	118	366
FBtr0339361	PF00561	118	366
FBtr0339363	NA	NA	NA
FBtr0339364	NA	NA	NA
FBtr0339369	PF00071	13	180
FBtr0339370	PF00226	1303	1356
FBtr0339370	PF14237	971	1025
FBtr0339371	PF02141	99	282
FBtr0339371	PF03455	346	386
FBtr0339371	PF03456	43	94
FBtr0339372	PF02141	99	282
FBtr0339372	PF03455	346	386
FBtr0339372	PF03456	43	94
FBtr0339380	PF01569	94	244
FBtr0339381	PF01833	872	950
FBtr0339381	PF03859	57	169
FBtr0339382	PF03859	425	537
FBtr0339383	PF00110	6	325
FBtr0339384	PF00640	89	241
FBtr0339392	PF01112	67	355
FBtr0339393	PF00856	226	520
FBtr0339393	PF01753	258	298
FBtr0339394	PF04054	2125	2482
FBtr0339394	PF12842	1506	1649
FBtr0339394	PF16415	1154	1375
FBtr0339394	PF16417	890	1078
FBtr0339394	PF16418	582	737
FBtr0339403	NA	NA	NA
FBtr0339406	PF00626	1061	1130
FBtr0339406	PF04810	509	545
FBtr0339406	PF04811	582	818
FBtr0339406	PF04815	919	1021
FBtr0339406	PF08033	824	908
FBtr0339407	PF00626	1039	1108
FBtr0339407	PF04810	487	523
FBtr0339407	PF04811	560	796
FBtr0339407	PF04815	897	999
FBtr0339407	PF08033	802	886
FBtr0339409	NA	NA	NA
FBtr0339411	PF02935	6	65
FBtr0339412	PF02935	6	65
FBtr0339413	PF02935	19	67
FBtr0339416	PF03062	129	437
FBtr0339418	PF01529	128	249
FBtr0339419	PF01529	128	258
FBtr0339420	PF01529	128	261
FBtr0339422	PF01436	175	202
FBtr0339422	PF01436	227	255
FBtr0339422	PF01436	387	415
FBtr0339423	PF01436	175	202
FBtr0339423	PF01436	227	255
FBtr0339423	PF01436	387	415
FBtr0339424	PF00089	62	317
FBtr0339425	PF08597	1	236
FBtr0339428	PF18016	68	129
FBtr0339429	NA	NA	NA
FBtr0339448	NA	NA	NA
FBtr0339449	NA	NA	NA
FBtr0339450	PF05679	60	521
FBtr0339451	NA	NA	NA
FBtr0339452	NA	NA	NA
FBtr0339453	NA	NA	NA
FBtr0339454	NA	NA	NA
FBtr0339455	PF00957	22	107
FBtr0339456	NA	NA	NA
FBtr0339457	NA	NA	NA
FBtr0339458	NA	NA	NA
FBtr0339459	PF00058	1084	1123
FBtr0339459	PF00058	1127	1168
FBtr0339459	PF06119	175	257
FBtr0339459	PF07474	324	504
FBtr0339459	PF07645	591	627
FBtr0339459	PF12947	836	873
FBtr0339459	PF12947	1001	1036
FBtr0339461	PF00149	217	421
FBtr0339461	PF02872	495	651
FBtr0339462	NA	NA	NA
FBtr0339463	PF00002	2812	3029
FBtr0339463	PF00008	1486	1510
FBtr0339463	PF00008	1760	1789
FBtr0339463	PF00028	364	455
FBtr0339463	PF00028	470	572
FBtr0339463	PF00028	586	679
FBtr0339463	PF00028	696	785
FBtr0339463	PF00028	799	888
FBtr0339463	PF00028	902	997
FBtr0339463	PF00028	1012	1103
FBtr0339463	PF00028	1121	1210
FBtr0339463	PF00053	2095	2134
FBtr0339463	PF02210	1584	1735
FBtr0339463	PF02210	1826	1944
FBtr0339463	PF16489	2291	2543
FBtr0339465	PF00179	46	179
FBtr0339467	PF16794	1320	1417
FBtr0339471	PF00004	365	489
FBtr0339471	PF00004	651	785
FBtr0339472	PF00004	367	491
FBtr0339472	PF00004	653	787
FBtr0339473	NA	NA	NA
FBtr0339474	PF01490	48	98
FBtr0339475	PF04180	10	462
FBtr0339476	PF02931	43	245
FBtr0339476	PF02932	254	333
FBtr0339477	PF02931	43	245
FBtr0339477	PF02932	254	337
FBtr0339478	PF02931	43	245
FBtr0339478	PF02932	254	333
FBtr0339479	PF01593	54	526
FBtr0339481	PF04676	277	355
FBtr0339481	PF04677	144	257
FBtr0339482	NA	NA	NA
FBtr0339483	PF00024	155	232
FBtr0339483	PF00024	245	319
FBtr0339483	PF00024	351	424
FBtr0339483	PF00024	685	746
FBtr0339484	PF00595	143	217
FBtr0339484	PF00625	341	526
FBtr0339484	PF02828	77	126
FBtr0339484	PF07653	233	296
FBtr0339485	PF03803	1	142
FBtr0339486	PF03803	1	142
FBtr0339487	PF14559	192	245
FBtr0339488	PF00230	19	227
FBtr0339489	PF00080	40	178
FBtr0339517	PF00899	17	387
FBtr0339517	PF00899	404	901
FBtr0339517	PF09358	911	1003
FBtr0339517	PF10585	590	840
FBtr0339517	PF16190	190	259
FBtr0339517	PF16191	260	326
FBtr0339521	PF07776	25	105
FBtr0343132	PF00651	22	117
FBtr0343132	PF13909	935	956
FBtr0343852	PF00004	263	392
FBtr0343852	PF00004	536	669
FBtr0343852	PF02359	47	128
FBtr0343852	PF02933	149	210
FBtr0343852	PF09336	750	782
FBtr0343852	PF17862	415	456
FBtr0343852	PF17862	692	733
FBtr0343996	PF02891	368	417
FBtr0343996	PF14324	172	323
FBtr0344468	NA	NA	NA
FBtr0344469	NA	NA	NA
FBtr0344529	NA	NA	NA
FBtr0344530	NA	NA	NA
FBtr0345019	PF15009	34	334
FBtr0345020	PF15009	34	334
FBtr0345024	PF01582	258	344
FBtr0345224	PF12931	565	765
FBtr0345474	PF00282	35	412
FBtr0345476	NA	NA	NA
FBtr0345540	PF13499	15	75
FBtr0345540	PF13499	90	152
FBtr0345584	PF00079	18	382
FBtr0345629	PF03062	110	417
FBtr0345630	PF03062	129	437
FBtr0345662	PF01266	4	323
FBtr0345674	PF00067	63	506
FBtr0345675	PF00096	487	511
FBtr0345675	PF00096	517	541
FBtr0345675	PF00096	547	569
FBtr0345928	PF00089	31	249
FBtr0345930	PF00400	389	421
FBtr0345930	PF00400	427	462
FBtr0345930	PF00400	512	551
FBtr0345930	PF04003	793	894
FBtr0345937	PF05648	66	132
FBtr0345945	PF05903	38	180
FBtr0345952	PF05404	6	165
FBtr0346509	NA	NA	NA
FBtr0346631	NA	NA	NA
FBtr0346634	PF04516	377	540
FBtr0346634	PF04516	576	613
FBtr0346634	PF18016	717	778
FBtr0346635	PF00071	188	355
FBtr0346636	PF00071	13	180
FBtr0346639	PF00957	123	210
FBtr0346639	PF13774	31	107
FBtr0346950	NA	NA	NA
FBtr0346951	NA	NA	NA
FBtr0346958	PF00651	25	124
FBtr0346958	PF05225	718	750
FBtr0346958	PF05225	767	804
FBtr0346958	PF05225	821	866
FBtr0346958	PF05225	873	916
FBtr0346961	PF00622	468	584
FBtr0346961	PF10607	655	938
FBtr0087485	PF00002	128	373
FBtr0087485	PF02793	52	111
FBtr0087486	PF00026	84	401
FBtr0087518	PF00271	788	916
FBtr0087518	PF00575	282	354
FBtr0087518	PF04408	978	1066
FBtr0087518	PF07717	1124	1200
FBtr0087519	PF10271	28	423
FBtr0087520	PF10250	32	378
FBtr0087521	PF00153	4	90
FBtr0087521	PF00153	104	199
FBtr0087521	PF00153	206	296
FBtr0087522	PF00153	4	89
FBtr0087522	PF00153	102	200
FBtr0087522	PF00153	207	297
FBtr0087523	PF00153	5	92
FBtr0087523	PF00153	102	199
FBtr0087523	PF00153	206	296
FBtr0087524	PF00153	2	91
FBtr0087524	PF00153	98	188
FBtr0087525	PF03134	75	152
FBtr0087526	PF00096	291	313
FBtr0087526	PF00096	319	341
FBtr0087526	PF00096	346	369
FBtr0087526	PF00096	460	482
FBtr0087527	PF00096	392	414
FBtr0087527	PF00096	420	442
FBtr0087527	PF00096	447	470
FBtr0087527	PF00096	561	583
FBtr0087528	PF00096	249	271
FBtr0087528	PF00096	277	299
FBtr0087528	PF00096	304	327
FBtr0087528	PF00096	418	440
FBtr0087529	PF00096	291	313
FBtr0087529	PF00096	319	341
FBtr0087529	PF00096	346	369
FBtr0087529	PF00096	460	482
FBtr0087530	NA	NA	NA
FBtr0087532	PF07690	59	246
FBtr0087533	PF07690	59	246
FBtr0087534	PF07690	59	246
FBtr0087535	PF00443	80	538
FBtr0087535	PF06337	674	748
FBtr0087536	PF01753	4	40
FBtr0087537	PF00005	449	598
FBtr0087537	PF00005	1088	1239
FBtr0087537	PF00664	89	382
FBtr0087537	PF00664	748	1019
FBtr0087538	PF00226	15	80
FBtr0087538	PF11875	400	538
FBtr0087539	PF02709	272	348
FBtr0087539	PF13733	153	268
FBtr0087540	PF13306	262	391
FBtr0087540	PF13855	198	258
FBtr0087540	PF13855	417	473
FBtr0087540	PF13855	486	545
FBtr0087540	PF13855	554	614
FBtr0087540	PF13855	627	686
FBtr0087540	PF13855	778	839
FBtr0087546	PF03190	77	238
FBtr0087547	NA	NA	NA
FBtr0087548	PF03909	181	234
FBtr0087548	PF08567	16	100
FBtr0087549	PF03909	181	234
FBtr0087549	PF08567	16	100
FBtr0087550	PF03909	181	234
FBtr0087550	PF08567	16	100
FBtr0087554	NA	NA	NA
FBtr0087555	NA	NA	NA
FBtr0087556	NA	NA	NA
FBtr0087557	NA	NA	NA
FBtr0087558	NA	NA	NA
FBtr0087560	NA	NA	NA
FBtr0087561	NA	NA	NA
FBtr0087562	PF00567	377	488
FBtr0087562	PF12872	6	74
FBtr0087564	PF00586	91	196
FBtr0087564	PF02769	215	385
FBtr0087565	PF00586	91	196
FBtr0087565	PF02769	215	385
FBtr0087568	PF00012	54	652
FBtr0087569	PF00069	20	273
FBtr0087571	PF00069	20	273
FBtr0087572	PF00069	20	273
FBtr0087573	PF00350	263	441
FBtr0087574	PF00350	302	480
FBtr0087575	PF00164	30	142
FBtr0087576	PF00505	216	283
FBtr0087577	PF01490	144	533
FBtr0087578	PF00886	24	85
FBtr0087579	PF01399	238	336
FBtr0087579	PF18005	341	368
FBtr0087580	PF01406	66	358
FBtr0087581	PF10203	14	76
FBtr0087582	PF01738	335	449
FBtr0087583	PF01738	400	514
FBtr0087584	PF01738	268	382
FBtr0087585	PF00899	47	342
FBtr0087585	PF08825	357	441
FBtr0087586	PF05773	4	112
FBtr0087592	PF00112	124	339
FBtr0087592	PF08246	29	89
FBtr0087593	PF00112	154	369
FBtr0087593	PF08246	59	119
FBtr0087594	PF01409	102	183
FBtr0087594	PF01409	239	341
FBtr0087594	PF03147	356	453
FBtr0087595	PF08241	79	170
FBtr0087596	PF09596	127	183
FBtr0087597	PF09596	127	183
FBtr0087598	NA	NA	NA
FBtr0087599	PF00708	13	98
FBtr0087601	PF07653	533	587
FBtr0087601	PF12796	132	222
FBtr0087601	PF12796	264	344
FBtr0087601	PF16511	20	91
FBtr0087601	PF17820	748	797
FBtr0087603	PF00566	106	315
FBtr0087604	PF00566	106	315
FBtr0087605	PF00566	106	315
FBtr0087606	PF00400	128	162
FBtr0087606	PF12341	393	670
FBtr0087606	PF12894	198	281
FBtr0087608	NA	NA	NA
FBtr0087609	PF00685	62	342
FBtr0087610	PF04683	23	105
FBtr0087610	PF16550	240	341
FBtr0087611	PF04683	23	105
FBtr0087611	PF16550	240	341
FBtr0087612	PF02170	342	474
FBtr0087612	PF02171	642	942
FBtr0087612	PF08699	285	335
FBtr0087612	PF16486	146	275
FBtr0087612	PF16487	553	633
FBtr0087612	PF16488	483	529
FBtr0087613	PF02170	342	474
FBtr0087613	PF02171	642	942
FBtr0087613	PF08699	285	335
FBtr0087613	PF16486	146	275
FBtr0087613	PF16487	553	633
FBtr0087613	PF16488	483	529
FBtr0087614	PF02170	308	440
FBtr0087614	PF02171	608	908
FBtr0087614	PF08699	251	301
FBtr0087614	PF16486	112	241
FBtr0087614	PF16487	519	599
FBtr0087614	PF16488	449	495
FBtr0087615	PF01965	31	197
FBtr0087616	PF00307	38	140
FBtr0087616	PF00307	154	257
FBtr0087616	PF00435	620	713
FBtr0087616	PF00435	1084	1179
FBtr0087616	PF00435	2380	2482
FBtr0087616	PF00435	2700	2803
FBtr0087616	PF00435	3027	3132
FBtr0087616	PF00435	3141	3243
FBtr0087616	PF00435	3250	3343
FBtr0087616	PF00435	3569	3669
FBtr0087616	PF00435	3678	3778
FBtr0087616	PF00435	3785	3890
FBtr0087616	PF00435	3899	3998
FBtr0087616	PF00435	4006	4108
FBtr0087616	PF00435	4113	4219
FBtr0087616	PF00435	4227	4329
FBtr0087616	PF00435	4334	4437
FBtr0087616	PF00435	4558	4656
FBtr0087616	PF00435	4662	4766
FBtr0087616	PF02187	5037	5105
FBtr0087616	PF17902	794	859
FBtr0087617	PF00307	38	140
FBtr0087617	PF00307	154	257
FBtr0087617	PF00435	620	713
FBtr0087617	PF00435	1084	1179
FBtr0087617	PF00435	2380	2482
FBtr0087617	PF00435	2700	2803
FBtr0087617	PF00435	3027	3132
FBtr0087617	PF00435	3141	3243
FBtr0087617	PF00435	3250	3343
FBtr0087617	PF00435	3569	3669
FBtr0087617	PF00435	3678	3778
FBtr0087617	PF00435	3785	3890
FBtr0087617	PF00435	3899	3998
FBtr0087617	PF00435	4006	4108
FBtr0087617	PF00435	4113	4219
FBtr0087617	PF00435	4227	4329
FBtr0087617	PF00435	4334	4437
FBtr0087617	PF00435	4558	4656
FBtr0087617	PF00435	4662	4766
FBtr0087617	PF02187	5037	5105
FBtr0087617	PF17902	794	859
FBtr0087618	PF00307	149	251
FBtr0087618	PF00307	265	368
FBtr0087618	PF00435	731	824
FBtr0087618	PF00435	1195	1290
FBtr0087618	PF00435	2191	2293
FBtr0087618	PF00435	2511	2614
FBtr0087618	PF00435	2838	2943
FBtr0087618	PF00435	2952	3054
FBtr0087618	PF00435	3061	3154
FBtr0087618	PF00435	3380	3480
FBtr0087618	PF00435	3489	3589
FBtr0087618	PF00435	3596	3701
FBtr0087618	PF00435	3710	3809
FBtr0087618	PF00435	3817	3919
FBtr0087618	PF00435	3924	4030
FBtr0087618	PF00435	4038	4140
FBtr0087618	PF00435	4145	4248
FBtr0087618	PF00435	4369	4467
FBtr0087618	PF00435	4473	4577
FBtr0087618	PF02187	4848	4916
FBtr0087618	PF17902	905	970
FBtr0087619	PF00307	149	251
FBtr0087619	PF00307	265	368
FBtr0087619	PF00435	731	824
FBtr0087619	PF00435	2491	2593
FBtr0087619	PF00435	2811	2914
FBtr0087619	PF00435	3138	3243
FBtr0087619	PF00435	3252	3354
FBtr0087619	PF00435	3361	3454
FBtr0087619	PF00435	3680	3780
FBtr0087619	PF00435	3789	3889
FBtr0087619	PF00435	3896	4001
FBtr0087619	PF00435	4010	4109
FBtr0087619	PF00435	4117	4219
FBtr0087619	PF00435	4224	4330
FBtr0087619	PF00435	4338	4440
FBtr0087619	PF00435	4445	4548
FBtr0087619	PF00435	4669	4767
FBtr0087619	PF00435	4773	4877
FBtr0087619	PF02187	5148	5216
FBtr0087619	PF17902	905	970
FBtr0087620	PF00307	224	327
FBtr0087620	PF00435	690	783
FBtr0087620	PF00435	1154	1249
FBtr0087620	PF00435	2150	2252
FBtr0087620	PF00435	2470	2573
FBtr0087620	PF00435	2797	2902
FBtr0087620	PF00435	2911	3013
FBtr0087620	PF00435	3020	3113
FBtr0087620	PF00435	3339	3439
FBtr0087620	PF00435	3448	3548
FBtr0087620	PF00435	3555	3660
FBtr0087620	PF00435	3669	3768
FBtr0087620	PF00435	3776	3878
FBtr0087620	PF00435	3883	3989
FBtr0087620	PF00435	3997	4099
FBtr0087620	PF00435	4104	4207
FBtr0087620	PF00435	4328	4426
FBtr0087620	PF00435	4432	4536
FBtr0087620	PF02187	4807	4875
FBtr0087620	PF17902	864	929
FBtr0087621	PF00307	224	327
FBtr0087621	PF00435	690	783
FBtr0087621	PF00435	5795	5897
FBtr0087621	PF00435	6115	6218
FBtr0087621	PF00435	6442	6547
FBtr0087621	PF00435	6556	6658
FBtr0087621	PF00435	6665	6758
FBtr0087621	PF00435	6984	7084
FBtr0087621	PF00435	7093	7193
FBtr0087621	PF00435	7200	7305
FBtr0087621	PF00435	7314	7413
FBtr0087621	PF00435	7421	7523
FBtr0087621	PF00435	7528	7634
FBtr0087621	PF00435	7642	7744
FBtr0087621	PF00435	7749	7852
FBtr0087621	PF00435	7973	8071
FBtr0087621	PF00435	8077	8181
FBtr0087621	PF00681	1949	1981
FBtr0087621	PF02187	8452	8520
FBtr0087621	PF17902	864	929
FBtr0087622	PF00107	175	296
FBtr0087622	PF08240	51	110
FBtr0087623	NA	NA	NA
FBtr0087624	PF00883	226	537
FBtr0087624	PF02789	64	195
FBtr0087625	PF13927	246	317
FBtr0087625	PF13927	478	534
FBtr0087626	NA	NA	NA
FBtr0087627	NA	NA	NA
FBtr0087628	NA	NA	NA
FBtr0087629	PF00379	751	803
FBtr0087630	PF00379	90	142
FBtr0087631	PF00092	267	444
FBtr0087631	PF02743	522	638
FBtr0087631	PF08399	108	241
FBtr0087631	PF08473	777	1033
FBtr0087632	NA	NA	NA
FBtr0087633	PF17064	23	122
FBtr0087634	PF17064	23	122
FBtr0087635	PF17064	23	122
FBtr0087636	PF17064	23	122
FBtr0087637	PF00112	130	351
FBtr0087637	PF08246	38	96
FBtr0087638	PF08246	72	131
FBtr0087638	PF08246	162	221
FBtr0087638	PF08246	252	311
FBtr0087638	PF08246	347	406
FBtr0087640	NA	NA	NA
FBtr0087641	PF00130	319	368
FBtr0087641	PF00620	395	537
FBtr0087642	PF00057	34	65
FBtr0087642	PF00057	70	102
