flybase_gene_id	external_gene_name	refseq_mrna
FBgn0030500	Ndc80	NM_132674
FBgn0267639	lncRNA:CR45977	NA
FBgn0050296	RIC-3	NM_001169757
FBgn0050296	RIC-3	NM_001274184
FBgn0050296	RIC-3	NM_001299730
FBgn0050296	RIC-3	NM_001274185
FBgn0050296	RIC-3	NM_001169750
FBgn0050296	RIC-3	NM_001103919
FBgn0050296	RIC-3	NM_001169758
FBgn0050296	RIC-3	NM_001169755
FBgn0050296	RIC-3	NM_001103921
FBgn0050296	RIC-3	NM_137693
FBgn0050296	RIC-3	NM_001299729
FBgn0050296	RIC-3	NM_001169756
FBgn0050296	RIC-3	NM_001169753
FBgn0050296	RIC-3	NM_001169754
FBgn0050296	RIC-3	NM_001169759
FBgn0050296	RIC-3	NM_001169752
FBgn0050296	RIC-3	NM_166418
FBgn0050296	RIC-3	NM_206188
FBgn0050296	RIC-3	NM_001169751
FBgn0051259	CG31259	NM_001300304
FBgn0051259	CG31259	NM_169225
FBgn0043458	CG12084	NM_001274328
FBgn0043458	CG12084	NM_138268
FBgn0265822	lncRNA:CR44611	NA
FBgn0050410	Rpi	NM_001259551
FBgn0050410	Rpi	NM_166594
FBgn0036605	CG13041	NM_140615
FBgn0032898	CR9337	NA
FBgn0259822	Ca-beta	NM_205963
FBgn0259822	Ca-beta	NM_001273448
FBgn0259822	Ca-beta	NM_205962
FBgn0259822	Ca-beta	NM_001259049
FBgn0259822	Ca-beta	NM_001273446
FBgn0259822	Ca-beta	NM_001259050
FBgn0259822	Ca-beta	NM_001273447
FBgn0259822	Ca-beta	NM_078822
FBgn0259822	Ca-beta	NM_001298907
FBgn0032414	CG17211	NM_135708
FBgn0013433	beat-Ia	NM_001299046
FBgn0013433	beat-Ia	NM_058160
FBgn0287463	asRNA:CR46452	NA
FBgn0083973	dunk	NM_001042919
FBgn0083973	dunk	NM_001201934
FBgn0036089	CG14151	NM_140142
FBgn0264961	asRNA:CR44130	NA
FBgn0086384	Mer	NM_001298529
FBgn0086384	Mer	NM_078689
FBgn0264823	asRNA:CR44031	NA
FBgn0052421	tRNA:Val-TAC-1-2	NA
FBgn0037003	CG18281	NM_140979
FBgn0004597	CycC	NM_057500
FBgn0039637	Ctl2	NM_143413
FBgn0039637	Ctl2	NM_170390
FBgn0039637	Ctl2	NM_170389
FBgn0029823	Shmt	NM_001297987
FBgn0029823	Shmt	NM_132050
FBgn0029823	Shmt	NM_001144690
FBgn0259173	corn	NM_168193
FBgn0259173	corn	NM_079230
FBgn0259173	corn	NM_001274568
FBgn0259173	corn	NM_001274567
FBgn0029507	Tsp42Ed	NM_078906
FBgn0029507	Tsp42Ed	NM_001299223
FBgn0034861	CG9815	NM_137950
FBgn0034861	CG9815	NM_001299839
FBgn0034861	CG9815	NM_001299838
FBgn0034861	CG9815	NM_001103964
FBgn0027783	SMC2	NM_137151
FBgn0262211	mir-2498	NA
FBgn0262139	trh	NM_001274280
FBgn0262139	trh	NM_001103991
FBgn0262139	trh	NM_001274281
FBgn0262139	trh	NM_001274278
FBgn0262139	trh	NM_001274279
FBgn0262139	trh	NM_001043110
FBgn0262139	trh	NM_079148
FBgn0267030	lncRNA:CR45474	NA
FBgn0261990	CG42808	NM_001201991
FBgn0029644	CG14421	NM_130686
FBgn0037589	Obp85a	NM_001347742
FBgn0264369	lncRNA:CR43821	NA
FBgn0038872	Nelf-A	NM_142701
FBgn0038872	Nelf-A	NM_001300509
FBgn0038872	Nelf-A	NM_001275875
FBgn0036022	CG8329	NM_140082
FBgn0039273	shams	NM_001104441
FBgn0011858	tRNA:Phe-GAA-1-8	NA
FBgn0033978	Cyp6a23	NM_137156
FBgn0039116	CG10375	NM_001170233
FBgn0039116	CG10375	NM_142928
FBgn0053667	CG33667	NM_001031874
FBgn0037503	CG14598	NM_141465
FBgn0050295	Ipk1	NM_001103917
FBgn0050295	Ipk1	NM_001274182
FBgn0050295	Ipk1	NM_001299720
FBgn0050295	Ipk1	NM_137678
FBgn0043783	CG32444	NM_168930
FBgn0264701	lncRNA:CR43970	NA
FBgn0262479	CG43069	NM_001259483
FBgn0263018	snRNA:U4atac	NA
FBgn0250874	ttm50	NM_130671
FBgn0250874	ttm50	NM_001316628
FBgn0023130	a6	NM_001272212
FBgn0023130	a6	NM_001272213
FBgn0023130	a6	NM_057961
FBgn0052203	Spn75F	NM_001043149
FBgn0250755	CG42233	NM_143642
FBgn0085261	CG34232	NM_001103813
FBgn0085261	CG34232	NM_001103812
FBgn0085261	CG34232	NM_001299404
FBgn0287604	asRNA:CR46473	NA
FBgn0085476	CG34447	NM_001103590
FBgn0085476	CG34447	NM_001273011
FBgn0052373	CG32373	NM_206297
FBgn0052373	CG32373	NM_001274605
FBgn0052373	CG32373	NM_168229
FBgn0267174	lncRNA:CR45614	NA
FBgn0265965	lncRNA:CR44752	NA
FBgn0020762	Atet	NM_078747
FBgn0020762	Atet	NM_164580
FBgn0020762	Atet	NM_001103609
FBgn0020762	Atet	NM_001103608
FBgn0053983	obst-H	NM_001038931
FBgn0265899	lncRNA:CR44688	NA
FBgn0053629	CR33629	NA
FBgn0003079	Raf	NM_001103397
FBgn0003079	Raf	NM_080308
FBgn0261570	raskol	NM_133012
FBgn0261570	raskol	NM_001298457
FBgn0261570	raskol	NM_001201734
FBgn0261570	raskol	NM_001298458
FBgn0261570	raskol	NM_167576
FBgn0261570	raskol	NM_001298459
FBgn0261570	raskol	NM_001103542
FBgn0261570	raskol	NM_001201733
FBgn0261570	raskol	NM_001298456
FBgn0267737	asRNA:CR46068	NA
FBgn0260655	l(3)76BDm	NM_140878
FBgn0260655	l(3)76BDm	NM_001275129
FBgn0038714	Cpr92A	NM_142556
FBgn0038596	CG14312	NM_142447
FBgn0262737	mub	NM_001259946
FBgn0262737	mub	NM_079484
FBgn0262737	mub	NM_001275268
FBgn0262737	mub	NM_001259944
FBgn0262737	mub	NM_168946
FBgn0262737	mub	NM_001316446
FBgn0262737	mub	NM_001043154
FBgn0262737	mub	NM_206423
FBgn0262737	mub	NM_001259947
FBgn0262737	mub	NM_001170022
FBgn0262737	mub	NM_001259945
FBgn0262737	mub	NM_001275269
FBgn0037989	ATP8B	NM_001260140
FBgn0037989	ATP8B	NM_001260139
FBgn0037989	ATP8B	NM_001300366
FBgn0037989	ATP8B	NM_001300367
FBgn0037989	ATP8B	NM_169450
FBgn0037989	ATP8B	NM_001300365
FBgn0037989	ATP8B	NM_001260138
FBgn0032563	CG15258	NM_135907
FBgn0037713	CG16790	NM_141654
FBgn0037713	CG16790	NM_001275495
FBgn0038686	CG5555	NM_142532
FBgn0038686	CG5555	NM_001275795
FBgn0262537	CG43091	NM_001260317
FBgn0035244	ABCB7	NM_167903
FBgn0035244	ABCB7	NM_167902
FBgn0037778	mtTFB2	NM_141714
FBgn0283682	Ge-1	NM_135642
FBgn0283682	Ge-1	NM_164957
FBgn0051469	CG31469	NM_169551
FBgn0036158	CG6149	NM_140206
FBgn0037615	CG11760	NM_141562
FBgn0033266	Socs44A	NM_078935
FBgn0263386	CG43438	NM_001259061
FBgn0032868	CG17472	NM_136196
FBgn0266492	SclB	NM_001299063
FBgn0266492	SclB	NM_001299064
FBgn0266492	SclB	NM_001299061
FBgn0266492	SclB	NM_001299062
FBgn0032719	CG17321	NM_136071
FBgn0032719	CG17321	NM_001299138
FBgn0032507	CG9377	NM_135796
FBgn0264483	asRNA:CR43891	NA
FBgn0053147	Hs3st-A	NM_001299660
FBgn0053147	Hs3st-A	NM_176229
FBgn0267813	asRNA:CR46138	NA
FBgn0036029	CG16719	NM_140087
FBgn0031055	et	NM_134499
FBgn0031055	et	NM_001258832
FBgn0050145	Obp57e	NM_137644
FBgn0027338	Kap-alpha3	NM_169295
FBgn0027338	Kap-alpha3	NM_001170101
FBgn0027338	Kap-alpha3	NM_176437
FBgn0027338	Kap-alpha3	NM_169296
FBgn0260458	PGRP-LD	NM_001031942
FBgn0260458	PGRP-LD	NM_001031940
FBgn0260458	PGRP-LD	NM_001144421
FBgn0260458	PGRP-LD	NM_001031941
FBgn0263143	vret	NM_142835
FBgn0266323	lncRNA:CR44988	NA
FBgn0086667	snoRNA:Psi28S-3342	NA
FBgn0030506	DNAlig4	NM_132679
FBgn0029980	CG10778	NM_001272387
FBgn0029980	CG10778	NM_132197
FBgn0035388	CG2162	NM_001169861
FBgn0035388	CG2162	NM_139503
FBgn0035388	CG2162	NM_001274420
FBgn0085279	CG34250	NM_001300165
FBgn0085279	CG34250	NM_001104163
FBgn0033292	Cyp4ad1	NM_001273876
FBgn0033292	Cyp4ad1	NM_136536
FBgn0259201	CG42305	NM_001144366
FBgn0259201	CG42305	NM_001299135
FBgn0259201	CG42305	NM_001144365
FBgn0003863	alphaTry	NM_057423
FBgn0264391	lncRNA:CR43839	NA
FBgn0266705	asRNA:CR45195	NA
FBgn0083123	Uhg5	NA
FBgn0025635	CG17829	NM_166852
FBgn0025635	CG17829	NM_143797
FBgn0025635	CG17829	NM_166851
FBgn0030384	CG2577	NM_132566
FBgn0285943	knon	NM_137289
FBgn0053965	CG33965	NM_001038894
FBgn0003884	alphaTub84B	NM_057424
FBgn0263562	mir-4948	NA
FBgn0032407	Pex19	NM_164991
FBgn0032407	Pex19	NM_135703
FBgn0010433	ato	NM_169213
FBgn0030088	Arfrp1	NM_132298
FBgn0004456	mew	NM_167354
FBgn0004456	mew	NM_001272574
FBgn0004456	mew	NM_001298267
FBgn0004456	mew	NM_001272576
FBgn0004456	mew	NM_001272575
FBgn0004456	mew	NM_078590
FBgn0050231	tRNA:Phe-GAA-1-5	NA
FBgn0051812	Tsen2	NM_165179
FBgn0035412	CG14957	NM_139524
FBgn0034224	insb	NM_001299602
FBgn0034224	insb	NM_137372
FBgn0032746	CG10470	NM_136092
FBgn0030710	CG8924	NM_132863
FBgn0051051	CG31051	NM_001276108
FBgn0051051	CG31051	NM_170368
FBgn0033215	Dgat2	NM_136474
FBgn0267937	lncRNA:CR46217	NA
FBgn0035964	Dhpr	NM_001014579
FBgn0035964	Dhpr	NM_079266
FBgn0035964	Dhpr	NM_001014580
FBgn0034793	asrij	NM_001274214
FBgn0034793	asrij	NM_137889
FBgn0035346	CG1146	NM_167951
FBgn0035346	CG1146	NM_001299991
FBgn0035346	CG1146	NM_139468
FBgn0035346	CG1146	NM_167950
FBgn0262483	Rbp	NM_169654
FBgn0262483	Rbp	NM_001275672
FBgn0262483	Rbp	NM_001202298
FBgn0262483	Rbp	NM_169652
FBgn0262483	Rbp	NM_169653
FBgn0262483	Rbp	NM_001275673
FBgn0262483	Rbp	NM_001316579
FBgn0262483	Rbp	NM_001202297
FBgn0262483	Rbp	NM_001170149
FBgn0053969	CG33969	NM_001038945
FBgn0053969	CG33969	NM_001038946
FBgn0030202	CG12640	NM_132401
FBgn0000715	FMRFa	NM_078945
FBgn0039936	Gyf	NM_001169357
FBgn0039936	Gyf	NM_001169356
FBgn0039936	Gyf	NM_143693
FBgn0039936	Gyf	NM_205878
FBgn0039600	CG1646	NM_143377
FBgn0039600	CG1646	NM_170377
FBgn0039600	CG1646	NM_001104487
FBgn0039600	CG1646	NM_001104488
FBgn0039600	CG1646	NM_176576
FBgn0011668	Mst57Da	NM_080167
FBgn0266420	Ote	NM_057316
FBgn0263968	nonC	NM_001298038
FBgn0263968	nonC	NM_167095
FBgn0003339	Scr	NA
FBgn0003339	Scr	NM_001369959
FBgn0003339	Scr	NM_001369958
FBgn0003339	Scr	NM_206443
FBgn0003339	Scr	NM_079524
FBgn0045800	Uhg1	NA
FBgn0051111	CG31111	NM_170195
FBgn0034885	Eglp4	NM_166614
FBgn0034885	Eglp4	NM_166615
FBgn0034885	Eglp4	NM_137969
FBgn0034885	Eglp4	NM_001259553
FBgn0034885	Eglp4	NM_166613
FBgn0034885	Eglp4	NM_001274225
FBgn0262607	CG43133	NM_001258806
FBgn0035607	CG4835	NM_139708
FBgn0029662	CG12206	NM_166973
FBgn0029662	CG12206	NM_130704
FBgn0029662	CG12206	NM_166974
FBgn0082995	snoRNA:Psi28S-1837b	NA
FBgn0266525	CG45092	NM_001299217
FBgn0266525	CG45092	NM_001299219
FBgn0266525	CG45092	NM_001299218
FBgn0030055	Rubicon	NM_132268
FBgn0030055	Rubicon	NM_001272419
FBgn0034217	Lhr	NM_137366
FBgn0250753	kra	NM_169074
FBgn0250753	kra	NM_079514
FBgn0250753	kra	NM_169075
FBgn0250753	kra	NM_169077
FBgn0250753	kra	NM_169079
FBgn0250753	kra	NM_169076
FBgn0250753	kra	NM_169078
FBgn0266264	asRNA:CR44959	NA
FBgn0028562	sut2	NM_079993
FBgn0038472	CG3995	NM_142334
FBgn0260632	dl	NM_165218
FBgn0260632	dl	NM_165217
FBgn0260632	dl	NM_001169530
FBgn0260632	dl	NM_001169529
FBgn0260632	dl	NM_165219
FBgn0260632	dl	NM_001299085
FBgn0265925	lncRNA:CR44714	NA
FBgn0036919	Grasp65	NM_140903
FBgn0051890	tRNA:Asp-GTC-1-8	NA
FBgn0023171	rnh1	NM_206055
FBgn0023171	rnh1	NM_057967
FBgn0030082	HP1b	NM_001169242
FBgn0030082	HP1b	NM_132293
FBgn0030082	HP1b	NM_001258657
FBgn0261555	CG42673	NM_001202149
FBgn0261555	CG42673	NM_168353
FBgn0261555	CG42673	NM_168352
FBgn0053853	His2A:CG33853	NM_001032195
FBgn0032720	mRpL13	NM_078874
FBgn0266401	asRNA:CR45041	NA
FBgn0259978	vlc	NM_001259213
FBgn0259978	vlc	NM_165444
FBgn0259978	vlc	NM_001169586
FBgn0259978	vlc	NM_080129
FBgn0259978	vlc	NM_165443
FBgn0259978	vlc	NM_001259214
FBgn0259978	vlc	NM_165442
FBgn0259978	vlc	NM_001169585
FBgn0046692	Stlk	NM_001042977
FBgn0046692	Stlk	NM_001259209
FBgn0266982	lncRNA:CR45433	NA
FBgn0001234	lncRNA:Hsromega	NA
FBgn0039195	CG17782	NM_143000
FBgn0053700	CG33700	NM_001031950
FBgn0265140	Meltrin	NM_001032404
FBgn0265140	Meltrin	NM_001032403
FBgn0033688	Prp8	NM_136891
FBgn0038324	CG5038	NM_142194
FBgn0021764	sdk	NM_001297829
FBgn0021764	sdk	NM_001169160
FBgn0021764	sdk	NM_134314
FBgn0021764	sdk	NM_057942
FBgn0021764	sdk	NM_057941
FBgn0021764	sdk	NM_001297828
FBgn0021764	sdk	NM_001297827
FBgn0021764	sdk	NM_134315
FBgn0021764	sdk	NM_001169159
FBgn0265416	Neto	NM_167371
FBgn0265416	Neto	NM_001298282
FBgn0043576	PGRP-SC1a	NM_136563
FBgn0002936	ninaA	NM_057308
FBgn0035709	eIF4E4	NM_139795
FBgn0033755	ClC-b	NM_136954
FBgn0036711	CG13727	NM_140712
FBgn0021767	org-1	NM_001298090
FBgn0021767	org-1	NM_078530
FBgn0053533	lectin-37Db	NM_001201918
FBgn0053533	lectin-37Db	NM_001014490
FBgn0266419	lncRNA:CR45059	NA
FBgn0015282	Rpt2	NM_001300564
FBgn0015282	Rpt2	NM_079745
FBgn0040797	CG13066	NM_144160
FBgn0034292	CG5767	NM_137439
FBgn0023090	dtr	NM_165375
FBgn0037652	CG11980	NM_169250
FBgn0037652	CG11980	NM_169251
FBgn0037652	CG11980	NM_141600
FBgn0030940	CG15040	NM_133083
FBgn0262948	CG43267	NM_001259254
FBgn0052404	Cpr65Aw	NM_001259714
FBgn0052404	Cpr65Aw	NM_168159
FBgn0034720	Liprin-gamma	NM_137819
FBgn0034720	Liprin-gamma	NM_001299787
FBgn0034720	Liprin-gamma	NM_206200
FBgn0034720	Liprin-gamma	NM_001103945
FBgn0034720	Liprin-gamma	NM_001103944
FBgn0262108	lncRNA:CR42861	NA
FBgn0058172	lncRNA:CR40172	NA
FBgn0000116	Argk	NM_001104085
FBgn0000116	Argk	NM_168313
FBgn0000116	Argk	NM_168311
FBgn0000116	Argk	NM_168312
FBgn0000116	Argk	NM_001300060
FBgn0000116	Argk	NM_001104086
FBgn0000116	Argk	NM_079264
FBgn0085342	CG34313	NM_001103699
FBgn0060291	snoRNA:U49:66Db	NA
FBgn0259702	CG42356	NM_001144399
FBgn0052683	CG32683	NM_167230
FBgn0052683	CG32683	NM_001298155
FBgn0265862	lncRNA:CR44651	NA
FBgn0000639	Fbp1	NM_001274897
FBgn0000639	Fbp1	NM_168578
FBgn0000639	Fbp1	NM_079341
FBgn0004173	Mst84Db	NM_079531
FBgn0030894	Mvb12	NM_001258802
FBgn0030894	Mvb12	NM_133040
FBgn0030894	Mvb12	NM_167602
FBgn0035954	Doc3	NM_140023
FBgn0031051	Ranbp21	NM_001298524
FBgn0031051	Ranbp21	NM_134495
FBgn0265059	lncRNA:CR44170	NA
FBgn0051613	His3:CG31613	NM_165384
FBgn0053902	His2B:CG33902	NM_001032129
FBgn0035089	Phk-3	NM_001299941
FBgn0035089	Phk-3	NM_001299942
FBgn0035089	Phk-3	NM_138146
FBgn0267738	asRNA:CR46069	NA
FBgn0025549	unc-119	NM_001298049
FBgn0025549	unc-119	NM_132161
FBgn0004179	Csp	NM_168950
FBgn0004179	Csp	NM_001275278
FBgn0004179	Csp	NM_168949
FBgn0004179	Csp	NM_079489
FBgn0004179	Csp	NM_001300215
FBgn0004179	Csp	NM_001275277
FBgn0052103	SCaMC	NM_206345
FBgn0052103	SCaMC	NM_168499
FBgn0052103	SCaMC	NM_168498
FBgn0052103	SCaMC	NM_001274831
FBgn0039944	CG17162	NM_001144067
FBgn0039944	CG17162	NM_001300719
FBgn0039944	CG17162	NM_001111000
FBgn0039944	CG17162	NM_001111002
FBgn0039944	CG17162	NM_001111003
FBgn0039944	CG17162	NM_001111001
FBgn0039944	CG17162	NM_001300718
FBgn0015283	Rpn10	NM_001275239
FBgn0015283	Rpn10	NM_079480
FBgn0259832	CG34229	NM_001103806
FBgn0029608	CG3091	NM_130634
FBgn0029608	CG3091	NM_001297887
FBgn0036777	CG7341	NM_168763
FBgn0036777	CG7341	NM_140772
FBgn0037024	tzn	NM_141001
FBgn0037024	tzn	NM_168874
FBgn0037024	tzn	NM_168873
FBgn0031868	Rat1	NM_001273237
FBgn0031868	Rat1	NM_135238
FBgn0036685	CG6664	NM_168710
FBgn0036685	CG6664	NM_140687
FBgn0036685	CG6664	NM_168709
FBgn0001319	kn	NM_166070
FBgn0001319	kn	NM_001103847
FBgn0001319	kn	NM_080074
FBgn0001319	kn	NM_137146
FBgn0001319	kn	NM_001274051
FBgn0035890	CG13667	NM_168274
FBgn0035890	CG13667	NM_139963
FBgn0030929	CG15043	NM_001298476
FBgn0030929	CG15043	NM_133072
FBgn0011708	Syx5	NM_078858
FBgn0011708	Syx5	NM_134305
FBgn0034622	BBS9	NM_001144255
FBgn0035578	CG13707	NM_001259705
FBgn0035578	CG13707	NM_139677
FBgn0035578	CG13707	NM_001259704
FBgn0265597	rad	NM_001298247
FBgn0265597	rad	NM_132622
FBgn0265597	rad	NM_001298251
FBgn0265597	rad	NM_001298249
FBgn0265597	rad	NM_001298250
FBgn0265597	rad	NM_001298248
FBgn0035355	CG16985	NM_139473
FBgn0050486	CG30486	NM_165953
FBgn0053745	snmRNA:430s	NA
FBgn0264487	CG43895	NM_001275265
FBgn0264789	asRNA:CR44019	NA
FBgn0001226	Hsp27	NM_001300072
FBgn0001226	Hsp27	NM_079276
FBgn0003308	ry	NM_079613
FBgn0036232	CG14125	NM_001274802
FBgn0036232	CG14125	NM_140275
FBgn0036306	CG10973	NM_001038913
FBgn0265884	lncRNA:CR44673	NA
FBgn0022343	CG3760	NM_166700
FBgn0022343	CG3760	NM_001299932
FBgn0022343	CG3760	NM_138137
FBgn0022343	CG3760	NM_001259584
FBgn0033453	Sting	NM_001299327
FBgn0033453	Sting	NM_136681
FBgn0265187	Fatp2	NM_206203
FBgn0265187	Fatp2	NM_137905
FBgn0265187	Fatp2	NM_206204
FBgn0039294	Cad96Cb	NM_001300595
FBgn0039294	Cad96Cb	NM_001170256
FBgn0039294	Cad96Cb	NM_143098
FBgn0085468	ND-MWFE	NM_001103827
FBgn0085468	ND-MWFE	NM_001103826
FBgn0266164	lncRNA:CR44870	NA
FBgn0038282	dpr9	NM_001300403
FBgn0038282	dpr9	NM_206493
FBgn0053306	CG33306	NM_205984
FBgn0265069	lncRNA:CR44180	NA
FBgn0034871	CG3906	NM_137958
FBgn0024244	drm	NM_164545
FBgn0024244	drm	NM_001298661
FBgn0024244	drm	NM_080527
FBgn0004389	bnk	NM_079865
FBgn0053281	CG33281	NM_205898
FBgn0032588	CG5968	NM_001273576
FBgn0032588	CG5968	NM_135953
FBgn0036239	Pop2	NM_168485
FBgn0036239	Pop2	NM_001300112
FBgn0036239	Pop2	NM_168484
FBgn0036239	Pop2	NM_001169958
FBgn0036239	Pop2	NM_140281
FBgn0036239	Pop2	NA
FBgn0031468	CG2975	NM_134875
FBgn0286735	scaRNA:MeU1:95C-A24	NA
FBgn0266801	CG45263	NM_001260059
FBgn0266801	CG45263	NM_001260060
FBgn0266801	CG45263	NM_169222
FBgn0266801	CG45263	NM_001316569
FBgn0266801	CG45263	NM_169223
FBgn0266801	CG45263	NM_001316568
FBgn0030622	CG9101	NM_132783
FBgn0035496	CG14990	NM_139599
FBgn0041225	Gr94a	NM_170046
FBgn0038608	WRNexo	NM_001300460
FBgn0038608	WRNexo	NM_001170175
FBgn0038608	WRNexo	NM_142458
FBgn0001970	Pgant35A	NM_143812
FBgn0010382	CycE	NM_165123
FBgn0010382	CycE	NM_057611
FBgn0010382	CycE	NM_165124
FBgn0010382	CycE	NM_001259108
FBgn0010382	CycE	NM_165125
FBgn0010382	CycE	NM_057612
FBgn0020407	asun	NM_079655
FBgn0263467	snoRNA:nop5-x16-a	NA
FBgn0038647	CG14302	NM_142492
FBgn0286040	sisRNA:2	NA
FBgn0261635	CG42718	NM_001202190
FBgn0039452	CG14245	NM_001300619
FBgn0039452	CG14245	NM_143243
FBgn0260007	CG42493	NM_001169649
FBgn0001147	gsb-n	NM_079138
FBgn0040684	CG12589	NM_001300239
FBgn0040684	CG12589	NM_144065
FBgn0040684	CG12589	NM_001300238
FBgn0028992	sds22	NM_142362
FBgn0003093	Pkc98E	NM_001300648
FBgn0003093	Pkc98E	NM_001170296
FBgn0003093	Pkc98E	NM_079821
FBgn0003093	Pkc98E	NM_001300647
FBgn0265875	lncRNA:CR44664	NA
FBgn0037280	BBS5	NM_141242
FBgn0260761	CG42559	NM_166612
FBgn0260761	CG42559	NM_001169798
FBgn0260761	CG42559	NM_001169797
FBgn0033699	RpS11	NM_165868
FBgn0033699	RpS11	NM_165869
FBgn0032453	CG6180	NM_135744
FBgn0039099	GILT2	NM_142909
FBgn0029147	NtR	NM_001259528
FBgn0029147	NtR	NM_143701
FBgn0267892	CR46180	NA
FBgn0052263	CG32263	NM_168041
FBgn0038845	Alp5	NM_142674
FBgn0086071	snoRNA:Or-CD11b	NA
FBgn0261564	ReepA	NM_001299821
FBgn0261564	ReepA	NM_001299820
FBgn0261564	ReepA	NM_166574
FBgn0261564	ReepA	NM_001103956
FBgn0261564	ReepA	NM_001202059
FBgn0261564	ReepA	NM_001202058
FBgn0261564	ReepA	NM_001202061
FBgn0261564	ReepA	NM_001299822
FBgn0261564	ReepA	NM_001274215
FBgn0261564	ReepA	NM_001202060
FBgn0261564	ReepA	NM_137893
FBgn0261564	ReepA	NM_001103955
FBgn0261564	ReepA	NM_166576
FBgn0012018	tRNA:Tyr-GTA-1-9	NA
FBgn0264890	lncRNA:CR44081	NA
FBgn0038427	ema	NM_142285
FBgn0038427	ema	NM_001275706
FBgn0038427	ema	NM_001038969
FBgn0027835	Dp1	NM_001299644
FBgn0027835	Dp1	NM_166282
FBgn0027835	Dp1	NM_206163
FBgn0027835	Dp1	NM_166281
FBgn0027835	Dp1	NM_206164
FBgn0027835	Dp1	NM_166280
FBgn0027835	Dp1	NM_079057
FBgn0031749	CG14000	NM_135125
FBgn0038125	CG8141	NM_169496
FBgn0029897	RpL17	NM_167088
FBgn0029897	RpL17	NM_167087
FBgn0029897	RpL17	NM_167089
FBgn0029897	RpL17	NM_001298032
FBgn0029897	RpL17	NM_132118
FBgn0045474	Gr77a	NM_168868
FBgn0261702	asRNA:CR42738	NA
FBgn0036795	CG18233	NM_140787
FBgn0261536	CG42660	NM_001202133
FBgn0261536	CG42660	NM_001300039
FBgn0031360	CG31937	NM_134772
FBgn0263198	Acn	NM_165273
FBgn0263198	Acn	NM_136091
FBgn0263198	Acn	NM_001273627
FBgn0267768	asRNA:CR46099	NA
FBgn0038681	Cyp12a4	NM_142526
FBgn0027375	RecQ5	NM_168591
FBgn0027375	RecQ5	NM_079346
FBgn0027375	RecQ5	NM_001014584
FBgn0039831	CG12054	NM_170545
FBgn0039831	CG12054	NM_001260456
FBgn0039831	CG12054	NM_143596
FBgn0039831	CG12054	NM_001260457
FBgn0262876	CG43231	NM_001259140
FBgn0036746	Crtc	NM_001300172
FBgn0036746	Crtc	NM_140744
FBgn0036746	Crtc	NM_001275068
FBgn0039175	beta-PheRS	NM_142980
FBgn0034113	CG8060	NM_137273
FBgn0014454	Acp1	NM_057767
FBgn0260719	CR42546	NA
FBgn0265961	lncRNA:CR44748	NA
FBgn0027378	MRG15	NM_001275659
FBgn0027378	MRG15	NM_142185
FBgn0050357	CG30357	NM_165621
FBgn0038959	CG13856	NM_142779
FBgn0038593	Vps39	NM_142445
FBgn0023526	CG2865	NM_130641
FBgn0023526	CG2865	NM_001272255
FBgn0033074	tomboy40	NM_136369
FBgn0037960	mthl5	NM_001300362
FBgn0037960	mthl5	NM_141869
FBgn0265443	lncRNA:CR44343	NA
FBgn0265964	lncRNA:CR44751	NA
FBgn0036471	CG13460	NM_140484
FBgn0036756	Cln3	NM_001275070
FBgn0036756	Cln3	NM_140754
FBgn0262365	CG43063	NM_001260153
FBgn0267613	asRNA:CR45951	NA
FBgn0266727	lncRNA:CR45200	NA
FBgn0020443	eRF3	NM_001273487
FBgn0020443	eRF3	NM_001273486
FBgn0020443	eRF3	NM_057911
FBgn0020443	eRF3	NM_001298945
FBgn0039115	CG10214	NM_142927
FBgn0051097	CG31097	NM_170214
FBgn0020248	stet	NM_176272
FBgn0020248	stet	NM_176273
FBgn0266241	lncRNA:CR44936	NA
FBgn0053391	5SrRNA:CR33391	NA
FBgn0027453	Dnz1	NM_058101
FBgn0052816	CG32816	NM_001144668
FBgn0052816	CG32816	NM_001297807
FBgn0052816	CG32816	NM_166839
FBgn0052816	CG32816	NM_001144667
FBgn0052816	CG32816	NM_001297808
FBgn0052816	CG32816	NM_166838
FBgn0001404	egh	NM_166946
FBgn0001404	egh	NM_080313
FBgn0001404	egh	NM_001297900
FBgn0267574	lncRNA:CR45914	NA
FBgn0085443	spri	NM_001272489
FBgn0085443	spri	NM_176723
FBgn0085443	spri	NM_001272486
FBgn0085443	spri	NM_206678
FBgn0085443	spri	NM_001272484
FBgn0085443	spri	NM_001272488
FBgn0085443	spri	NM_001272490
FBgn0085443	spri	NM_001272487
FBgn0085443	spri	NM_001272485
FBgn0085443	spri	NM_001103474
FBgn0085443	spri	NM_001272491
FBgn0085443	spri	NM_001103471
FBgn0085443	spri	NM_001272492
FBgn0262944	lncRNA:CR43263	NA
FBgn0039224	CG13634	NM_143028
FBgn0029811	Cpr5C	NM_132038
FBgn0024941	RSG7	NM_078656
FBgn0024941	RSG7	NM_001258793
FBgn0038327	Trax	NM_169650
FBgn0038327	Trax	NM_142197
FBgn0261928	CG42795	NM_001300342
FBgn0261928	CG42795	NM_001300343
FBgn0261928	CG42795	NM_001275526
FBgn0261928	CG42795	NM_141731
FBgn0261928	CG42795	NM_001300341
FBgn0261928	CG42795	NM_001202279
FBgn0029892	CG3184	NM_132113
FBgn0010470	Fkbp14	NM_057625
