intron	gene	TPM	PSI	intron_position	intron_length	intron_type	ss5_maxEnt	ss3_maxEnt	contains_enhancer	upexon_length	downexon_length	three_length	ie_count_5m	ie_count_10m	ie_count_20m	ee_count_5m	ee_count_10m	ee_count_20m	halflife	halflife_error	accuracy
chrX:10663381:10664019:+@chrX:10664088:10664534:+	FBgn0030228	6.80408	0.05	2	69	CI	10.75	NA	0	638	446	2099	17	12	5	27	37	80	1.5125	0.02962215	0.02857143
chrX:15740990:15741174:+@chrX:15741236:15741659:+	FBgn0030699	59.93944	0.01	NA	62	CI	NA	NA	0	184	423	655	15	7	5	21	38	49	1.343359	0.05266007	NA
chr2L:20676461:20677487:+@chr2L:20677544:20677823:+	FBgn0086657	17.99715	0.02	3	57	CI	8.83	3.58	0	1026	279	1435	15	18	14	23	69	90	1.789453	0.03143069	0.03703704
chr3R:23113507:23113907:-@chr3R:23114050:23114248:-	FBgn0039509	35.0797	0.015	1	143	CI	8.07	7.73	0	198	400	819	4	3	3	8	11	33	1.373438	0.1965321	0.1
chr3R:20747620:20747751:+@chr3R:20747807:20748107:+	FBgn0039249	11.51508	0.015	8	56	CI	2.61	4.8	0	131	300	300	5	5	3	3	12	18	2.207031	0.09834614	0.07142857
chrX:2045950:2046792:-@chrX:2047147:2049759:-	FBgn0004655	24.78664	0.015	3	355	CI	11	5.86	0	2612	842	2823	44	27	16	25	93	95	2.383594	0.1127241	0.03225806
chr3L:11598889:11599298:-@chr3L:11599357:11600183:-	FBgn0036180	13.04667	0.025	NA	59	CI	NA	NA	0	826	409	762	11	16	11	5	18	38	3.564063	0.05610274	NA
chrX:19044844:19045992:-@chrX:19047061:19047491:-	FBgn0261461	38.78622	0.1	NA	1069	CI	NA	NA	0	430	1148	15852	100	50	31	84	119	188	4.39375	0.1476465	NA
chrX:16970958:16971500:-@chrX:16971714:16971870:-	FBgn0030812	29.66369	0.18	1	214	CI	9.63	NA	0	156	542	8750	33	39	38	32	70	54	6.615625	0.2884195	0.02564103
chr3R:16125190:16125353:+@chr3R:16125423:16125515:+	FBgn0262582	21.83422	0.035	NA	70	CI	NA	NA	0	163	92	4241	30	22	10	30	145	196	1.515625	0.09435972	NA
chr3R:12899664:12900838:-@chr3R:12900903:12901108:-	FBgn0038475	6.16254	0.055	5	65	CI	9.84	5.97	0	205	1174	1174	12	11	5	14	45	56	1.499609	0.0683868	0.05555556
chr2R:11154735:11155470:-@chr2R:11155588:11155709:-	FBgn0265194	10.87148	0.025	NA	118	CI	NA	NA	0	121	735	5157	8	5	1	20	19	48	1.310547	0.07972834	NA
chr3L:17467994:17468235:+@chr3L:17468510:17468694:+	FBgn0036728	604.376	0.025	NA	275	CI	NA	NA	0	241	184	714	16	19	15	90	112	200	0.8832031	0.01724989	NA
chr3L:4322672:4324220:-@chr3L:4324284:4324450:-	FBgn0035533	50.97665	0.015	NA	64	CI	NA	NA	0	166	1548	1729	17	6	16	21	53	77	1.796484	0.07348131	NA
chr3L:22253724:22255796:-@chr3L:22255854:22256021:-	FBgn0028500	26.4954	0.125	1	58	CI	1.26	5.14	0	167	2072	4947	28	31	13	22	26	43	4.58125	0.2383681	0.03448276
chr2R:18585957:18586410:-@chr2R:18586471:18586589:-	FBgn0005631	9.81296	0.11	5	61	CI	8.23	10.14	0	118	453	6381	4	8	5	18	31	34	1.829297	0.1622636	0.04545455
chr3R:1055429:1055550:-@chr3R:1055744:1056347:-	FBgn0040208	24.87943	0.015	3	194	RI	7.03	10.64	1	603	121	2539	29	21	26	27	72	101	2.636719	0.04520208	0.03125
chr2L:10339457:10339618:+@chr2L:10340152:10340238:+	FBgn0019932	56.1962	0.01	1	534	CI	10.67	7.35	0	161	86	1351	10	9	8	57	77	158	0.7009766	0.02462367	0.01515152
chr3R:20580079:20580291:+@chr3R:20580371:20585252:+	FBgn0000140	20.0027	0.03	3	80	CI	8.68	6.62	0	212	4881	5864	31	31	11	77	96	109	1.909375	0.06791215	0.01075269
chr2R:12755727:12755896:+@chr2R:12755996:12756785:+	FBgn0028737	2423.39	0.02	1	100	CI	9.14	4.34	0	169	789	789	9	5	5	207	231	363	0.1691406	0.004822589	0.003378378
chr2L:15266596:15266734:-@chr2L:15266796:15267019:-	FBgn0261268	33.89574	0.01	9	62	CI	5.94	6.05	0	223	138	1489	18	15	12	30	65	96	1.56875	0.04582001	0.02631579
chrX:16270881:16271040:+@chrX:16271101:16271404:+	FBgn0004598	24.91098	0.01	6	61	CI	10.36	NA	0	159	303	4714	18	17	6	35	68	74	1.650586	0.09191653	0.02222222
chr3R:9502411:9502666:+@chr3R:9502744:9503934:+	FBgn0038167	19.47638	0.07	1	78	CI	8.7	-0.67	0	255	1190	2408	37	46	35	15	34	42	7.6875	0.2595799	0.06666667
chr3L:8128992:8130069:-@chr3L:8130131:8130346:-	FBgn0035842	6.58372	0.055	NA	62	CI	NA	NA	0	215	1077	5540	4	3	4	21	34	21	1.479883	0.1297319	NA
chrX:15224817:15225520:-@chrX:15225577:15227187:-	FBgn0030628	13.666	0.03	1	57	CI	8.49	NA	0	1610	703	703	16	7	23	14	25	44	3.792188	0.09414626	0.05882353
chr2R:5914456:5915148:+@chr2R:5915213:5918173:+	FBgn0033473	36.0447	0.025	NA	65	CI	NA	NA	0	692	2960	2960	33	26	25	28	53	134	2.716797	0.07631546	NA
chr2R:7470520:7474530:-@chr2R:7474602:7474643:-	FBgn0033636	28.83805	0.01	10	72	CI	9.48	5.62	0	41	4010	9540	26	8	9	99	160	152	1.065625	0.05775294	0.009090909
chr2R:3357120:3357350:-@chr2R:3357414:3357577:-	FBgn0010548	72.95846	0.005	6	64	CI	9.6	4.87	0	163	230	2966	16	7	2	56	58	71	0.7944336	0.02704478	0.01075269
chr2L:20791230:20791664:-@chr2L:20792114:20792266:-	FBgn0250785	28.21534	0.01	3	450	CI	8.58	8.88	0	152	434	3002	12	8	5	6	15	15	3.760938	0.249627	0.1111111
chr3R:26420540:26420706:-@chr3R:26420762:26421050:-	FBgn0039790	42.52752	0.02	3	56	RI	1.59	2.69	0	288	166	2013	6	4	1	5	21	29	1.342188	0.3193219	0.1111111
chr3L:19812312:19813101:+@chr3L:19821417:19822045:+	FBgn0013799	25.23309	0.03	NA	8316	RI	NA	NA	0	789	628	2369	50	23	14	16	30	39	4.226563	0.08037979	NA
chr2L:7220742:7221087:-@chr2L:7221141:7222815:-	FBgn0263133	15.5951	0.03	2	54	RI	5.8	8.09	0	1674	345	718	6	12	6	18	44	46	1.453711	0.02430533	0.05
chr2R:11564723:11564939:-@chr2R:11564994:11565258:-	FBgn0034035	44.9504	0.015	3	55	CI	6.86	9.09	0	264	216	216	8	8	3	13	15	43	1.63125	0.03164175	0.0625
chrX:15649248:15649319:-@chrX:15649380:15649595:-	FBgn0030685	33.60542	0.08	5	61	CI	5	NA	0	215	71	3612	28	23	12	35	60	88	2.23125	0.08724414	0.02564103
chr3R:9944984:9945950:-@chr3R:9946007:9946194:-	FBgn0020510	57.76322	0.01	5	57	CI	7.26	4.43	0	187	966	966	38	21	9	40	70	147	1.466016	0.03212388	0.01724138
chr3L:891548:891776:+@chr3L:891835:895313:+	FBgn0052479	50.16516	0.01	9	59	CI	5.8	7.75	0	228	3478	3478	76	38	34	170	259	335	1.366016	0.02269696	0.005376344
chr2L:8386139:8386385:+@chr2L:8386475:8387378:+	FBgn0032036	109.2955	0.095	NA	90	CI	NA	NA	0	246	903	2329	219	201	111	80	233	377	3.917188	0.03576878	NA
chr2R:15177614:15177730:+@chr2R:15177891:15177961:+	FBgn0013954	1349.66	0.035	1	161	CI	10.13	10.52	0	116	70	576	100	105	99	406	516	846	1.186328	0.007582197	0.005988024
chr3R:20634828:20634967:-@chr3R:20635084:20635208:-	FBgn0027539	12.64638	0.085	2	117	RI	9.16	3.87	0	124	139	3800	36	17	7	22	68	66	2.113281	0.06845462	0.02941176
chr3L:359245:360689:-@chr3L:360749:361014:-	FBgn0265574	26.57375	0.01	2	60	CI	7.39	6.76	0	265	1444	2838	23	41	28	34	75	99	3.129688	0.08749109	0.015625
chr3L:11715572:11715632:+@chr3L:11715689:11716257:+	FBgn0036199	28.03912	0.025	4	57	CI	8.79	10.44	0	60	568	5529	12	11	3	25	51	81	1.399805	0.1007224	0.03703704
chrX:9563548:9564636:-@chrX:9564875:9566354:-	FBgn0261617	11.88325	0.015	13	239	CI	11.01	NA	0	1479	1088	5161	22	19	10	10	28	36	4.096094	0.2665739	0.0625
chr3L:21941949:21942042:+@chr3L:21942102:21942552:+	FBgn0037142	7.94264	0.02	NA	60	CI	NA	NA	0	93	450	864	8	10	8	4	16	23	3.60625	0.1433813	NA
chr2L:6052080:6052661:+@chr2L:6052722:6053877:+	FBgn0031769	50.7183	0	NA	61	CI	NA	NA	0	581	1155	1155	13	8	1	63	131	175	0.3984375	0.01582773	NA
chr2L:1705131:1705280:+@chr2L:1705400:1706962:+	FBgn0011570	281.996	0.04	1	120	CI	4.14	9.78	0	149	1562	1562	30	33	41	2	2	1	230.3	8.425082	0.1666667
chr3R:22404824:22405003:+@chr3R:22405366:22405524:+	FBgn0263289	20.06796	0.015	16	363	RI	10.86	6.22	0	179	158	24407	15	4	5	43	86	120	1.874219	0.1341831	0.01818182
chr3R:1683805:1684306:-@chr3R:1684365:1685242:-	FBgn0037391	43.48235	0.05	3	59	CI	9.1	10.97	0	877	501	501	41	45	18	37	92	144	2.032031	0.04526009	0.01639344
chr2L:8225672:8226141:-@chr2L:8226210:8226393:-	FBgn0032006	213.9212	0	6	69	CI	6.43	6.28	0	183	469	5161	170	99	82	240	558	669	1.867188	0.04200031	0.003436426
chr2R:9871150:9871328:+@chr2R:9871390:9871645:+	FBgn0033891	23.66398	0.065	2	62	RI	9.22	2.98	0	178	255	1008	17	22	11	14	32	58	2.709375	0.04962499	0.05263158
chr2R:6322142:6322290:+@chr2R:6322423:6322534:+	FBgn0262114	45.8321	0.055	10	133	CI	7.2	6.62	0	148	111	1663	29	27	16	31	69	114	2.075391	0.05683426	0.03030303
chr2R:13411853:13412089:-@chr2R:13412209:13413822:-	FBgn0263197	47.44088	0	14	120	CI	10.1	4.13	0	1613	236	5560	39	23	13	57	91	138	1.924023	0.06976554	0.01149425
chr3R:17843702:17843818:-@chr3R:17844346:17844438:-	FBgn0038922	67.33926	0.155	3	528	RI	6.77	6.99	0	92	116	1705	11	6	6	22	36	57	1.316797	0.0527626	0.03846154
chr3L:2540977:2541403:-@chr3L:2554058:2554292:-	FBgn0010905	41.68629	0.2	1	12655	CI	8.88	10.89	NA	234	426	36158	62	24	12	558	629	872	1.100391	0.07485681	0.001594896
chr2R:5767201:5768721:-@chr2R:5769688:5769862:-	FBgn0033460	50.29702	0.035	NA	967	CI	NA	NA	0	174	1520	4984	50	50	44	47	85	97	4.646875	0.1078897	NA
chrX:18029220:18029372:-@chrX:18030475:18031083:-	FBgn0017418	15.36956	0.02	2	1103	CI	9.26	NA	0	608	152	4947	12	10	8	20	49	42	2.163281	0.1437132	0.04347826
chrX:8292973:8294036:+@chrX:8294150:8294705:+	FBgn0030034	19.11806	0.01	1	114	CI	7.85	NA	0	1063	555	4399	2	4	3	13	18	43	1.14375	0.06548928	0.0625
chr2L:4446670:4447851:-@chr2L:4447906:4448293:-	FBgn0025684	17.7876	0.025	2	55	CI	4.83	8.14	0	387	1181	1181	32	27	15	27	53	94	2.348047	0.04382164	0.03030303
chr3R:7615015:7615743:-@chr3R:7615803:7615885:-	FBgn0025802	12.6349	0.02	9	60	CI	7.77	8.1	0	82	728	728	10	6	4	23	45	36	1.156641	0.04106708	0.03703704
chr2R:9855813:9857107:+@chr2R:9857177:9857407:+	FBgn0020766	31.726	0.02	1	70	CI	8.08	10.04	0	1294	230	230	16	12	15	7	28	61	2.685156	0.06604306	0.05555556
chr3L:4247912:4248122:-@chr3L:4248183:4248408:-	FBgn0041171	34.46225	0.02	5	61	RI	10.77	5.36	0	225	210	1779	88	58	35	57	134	191	2.515625	0.04897364	0.01470588
chr3R:1061028:1061450:+@chr3R:1061565:1062010:+	FBgn0037301	27.7238	0.01	5	115	CI	11.01	8.91	0	422	445	445	9	3	3	20	35	36	0.9275391	0.03343209	0.04
chrX:21216385:21216535:+@chrX:21216647:21216979:+	FBgn0015379	58.6707	0.02	1	112	CI	9.88	NA	0	150	332	1238	4	10	1	10	16	35	1.522656	0.06955667	0.07692308
chr3R:11313790:11314765:+@chr3R:11314826:11315234:+	FBgn0038344	13.715	0.025	3	61	CI	10.16	6.67	0	975	408	4206	8	3	4	33	45	54	0.9	0.09401586	0.02857143
chr2R:13418552:13418652:-@chr2R:13418716:13418951:-	FBgn0263197	47.44088	0.01	NA	64	CI	NA	NA	0	235	100	12123	17	10	5	30	83	109	1.813281	0.152262	NA
chr3R:24355474:24355777:-@chr3R:24355841:24356869:-	FBgn0003137	6.264729	0.065	4	64	CI	9.65	7.04	0	1028	303	9390	18	9	7	13	17	23	4.563281	0.4280325	0.04545455
chr3R:137277:137696:+@chr3R:137752:138255:+	FBgn0037232	11.8712	0.025	1	56	CI	11.34	2.24	0	419	503	2342	35	47	15	34	67	85	2.8125	0.08355339	0.02631579
chr3L:21426973:21427147:+@chr3L:21428125:21429109:+	FBgn0005694	28.96337	0.085	1	978	CI	8.68	7.39	0	174	984	3614	60	49	45	5	7	6	55.2	3.000399	0.01428571
chr3L:20507699:20508483:-@chr3L:20508544:20508723:-	FBgn0037007	134.5447	0.01	NA	61	CI	NA	NA	0	179	784	785	28	15	10	52	108	142	1.052344	0.01645557	NA
chr3L:12762532:12762936:-@chr3L:12763003:12763438:-	FBgn0036309	5.660327	0.03	6	67	CI	10.45	8.97	0	435	404	1404	10	16	0	26	35	34	1.181641	0.03349993	0.03703704
chr2L:5078234:5078400:-@chr2L:5078462:5079574:-	FBgn0031681	38.66576	0.01	2	62	RI	6.84	7.16	0	1112	166	6230	11	5	9	30	48	93	1.367578	0.09382593	0.02325581
chr2R:17960303:17960399:-@chr2R:17960467:17960572:-	FBgn0034688	18.70009	0.065	2	68	CI	6.6	5.21	0	105	96	1660	16	8	3	5	26	40	1.927344	0.1449761	0.125
chr3L:593566:593660:+@chr3L:593726:594291:+	FBgn0035145	42.05608	0.02	2	66	CI	7.94	5.33	0	94	565	5513	36	34	16	207	255	257	0.990625	0.01983911	0.003571429
chr2R:12902454:12902707:-@chr2R:12903168:12903399:-	FBgn0034180	67.70428	0.16	1	461	CI	2.51	8.26	0	231	253	7528	107	112	76	31	56	98	9.609375	0.3002849	0.01923077
chrX:16282853:16283360:-@chrX:16283429:16283910:-	FBgn0010416	43.9425	0.025	4	69	CI	5.91	NA	0	481	507	507	16	15	17	16	37	43	3.31875	0.02346295	0.04545455
chr3R:19643949:19644333:-@chr3R:19644703:19644959:-	FBgn0053111	23.01159	0.05	1	370	CI	11.81	6.4	0	256	384	16897	56	54	30	28	55	64	8.475	0.5345725	0.0625
chr2R:705290:705439:-@chr2R:705503:705648:-	FBgn0261387	62.3663	0.02	4	64	RI	0.87	6.36	0	145	149	2508	101	60	63	63	193	261	2.717188	0.03070057	0.01369863
chr3R:24638427:24639273:+@chr3R:24639340:24639536:+	FBgn0039600	44.30534	0.015	3	67	CI	8.83	6.04	0	846	196	3736	26	18	15	60	95	167	1.416992	0.04047534	0.015625
chr3L:21514182:21514655:+@chr3L:21514722:21515784:+	FBgn0037093	40.73686	0.02	NA	67	CI	NA	NA	0	473	1062	1062	33	17	11	34	102	131	1.355664	0.02392736	NA
chr3L:3150215:3150857:+@chr3L:3150928:3151172:+	FBgn0263108	50.06732	0.015	3	71	CI	4.2	4.71	0	642	244	7480	6	12	16	15	32	41	3.696094	0.2180043	0.03703704
chrX:16205521:16206915:-@chrX:16206981:16207171:-	FBgn0030738	23.46519	0.015	1	66	CI	-0.81	NA	0	190	1394	3065	23	22	16	40	61	99	2.139063	0.06533819	0.01960784
chr3L:8991763:8992252:+@chr3L:8992316:8992696:+	FBgn0035953	8.083365	0.12	2	64	CI	8.79	6.15	0	489	380	3350	12	4	2	13	16	33	1.635352	0.1113781	0.04
chr3R:8042355:8042408:-@chr3R:8042603:8043268:-	FBgn0037998	22.7809	0.05	4	195	SEflanking	8.4	11.67	0	665	53	2894	35	24	10	13	29	47	3.508594	0.09922063	0.5
chr2R:18487910:18488652:-@chr2R:18488718:18488875:-	FBgn0034742	17.34342	0.135	6	66	CI	8.83	5.12	0	157	742	742	17	5	9	3	6	35	3.454688	0.09121162	0.1666667
chrX:9124733:9125591:-@chrX:9125654:9125799:-	FBgn0030109	57.5138	0.005	3	63	CI	4.58	NA	0	145	858	2762	10	4	6	31	74	87	0.85	0.06287167	0.025
chr2L:6051617:6052022:+@chr2L:6052080:6052661:+	FBgn0031769	50.7183	0.01	2	58	CI	10.22	7.84	0	405	581	1797	13	8	4	52	84	111	0.6813477	0.02573929	0.01923077
chr3R:2898376:2898847:-@chr3R:2898904:2899904:-	FBgn0037467	35.4485	0.01	3	57	CI	8.11	3.32	0	1000	471	1501	21	22	12	45	78	102	1.560156	0.02661257	0.01886792
chrX:21856230:21856422:-@chrX:21856498:21857258:-	FBgn0266848	41.44323	0.005	NA	76	CI	NA	NA	0	760	192	3141	23	16	10	44	59	74	1.813281	0.06057053	NA
chr3L:14065859:14065973:+@chr3L:14066032:14067618:+	FBgn0013563	6.62703	0.06	4	59	CI	4.69	1.28	0	114	1586	3191	14	6	12	10	15	25	4.232813	0.2885819	0.1111111
chr3L:9446148:9448742:-@chr3L:9448838:9449381:-	FBgn0035997	19.818	0.08	NA	96	CI	NA	NA	0	543	2594	2839	27	40	27	40	101	163	2.251953	0.0650346	NA
chr3L:21521318:21521804:-@chr3L:21521870:21522008:-	FBgn0052442	22.91535	0.025	NA	66	CI	NA	NA	0	138	486	486	13	14	26	4	13	52	4.990625	0.1056747	NA
chr2R:10876267:10876378:-@chr2R:10876440:10876983:-	FBgn0033989	25.6381	0.015	2	62	RI	5.11	8.94	0	543	111	1213	22	7	2	33	90	116	0.7899414	0.0315056	0.01923077
chr3L:14997769:14997974:-@chr3L:14998048:14998162:-	FBgn0036463	77.7167	0.015	4	74	CI	11.45	9.16	0	114	205	3636	20	18	18	100	205	253	0.8625	0.03168871	0.009803922
chr3L:185367:185864:+@chr3L:185926:186310:+	FBgn0027786	104.0177	0.025	NA	62	RI	NA	NA	0	497	384	384	55	60	72	35	83	131	4.765625	0.0502996	NA
chrX:15680080:15680662:+@chrX:15680827:15682072:+	FBgn0030692	74.6666	0.015	1	165	CI	4.82	NA	0	582	1245	1494	40	24	28	54	46	157	2.380859	0.03227657	0.02040816
chrX:21499875:21500819:-@chrX:21501001:21501175:-	FBgn0024807	81.13479	0.055	NA	182	CI	NA	NA	0	174	944	4996	20	30	18	15	17	33	6.64375	0.3046679	NA
chr2R:10187608:10187872:-@chr2R:10187930:10188296:-	FBgn0033921	19.2143	0.03	5	58	CI	10.47	8.95	0	366	264	264	12	10	8	14	33	46	1.903906	0.03617068	0.04545455
chrX:19403851:19404163:+@chrX:19404235:19404311:+	FBgn0031023	13.29338	0.04	2	72	CI	7.15	NA	0	312	76	8200	9	2	0	37	55	93	0.5984375	0.06720835	0.02380952
chr3R:20890140:20890518:-@chr3R:20890583:20891136:-	FBgn0039269	78.27615	0.01	2	65	CI	10.36	2.48	0	553	378	378	13	8	8	48	70	104	0.840918	0.007642804	0.02
chr2R:11771840:11772075:-@chr2R:11772850:11772993:-	FBgn0264089	34.98631	0.02	6	775	CI	7.94	8.64	0	143	235	15075	2	1	1	19	44	51	0.5676758	1.4162	0.04761905
chr3L:7234728:7235396:+@chr3L:7235460:7236239:+	FBgn0024542	20.69248	0.025	1	64	CI	9.27	8.26	0	668	779	779	12	25	17	23	68	115	1.817188	0.04534149	0.03333333
chr3L:8978384:8978408:-@chr3L:8978519:8978916:-	FBgn0263199	19.71621	0.145	NA	111	CI	NA	NA	0	397	24	3096	11	11	4	9	27	32	2.29375	0.1502537	NA
chr3L:14222928:14223206:+@chr3L:14223276:14223410:+	FBgn0013718	43.54441	0.105	2	70	CI	-7.49	9.22	0	278	134	3074	17	17	19	8	13	19	8.784375	0.3127839	0.1
chrX:13093081:13093515:-@chrX:13093572:13093978:-	FBgn0265630	10.22504	0.035	7	57	CI	9.89	NA	0	406	434	3983	7	7	3	18	49	43	1.200977	0.07587453	0.04166667
chr2R:12089065:12089586:-@chr2R:12089649:12090145:-	FBgn0015295	22.7361	0.025	2	63	CI	6.85	3.42	0	496	521	2655	22	7	13	23	40	38	2.744922	0.07276818	0.03225806
chr2L:3452740:3453278:+@chr2L:3453429:3453755:+	FBgn0031535	19.6456	0.03	2	151	CI	10.13	5.44	0	538	326	326	12	18	22	16	64	75	2.435938	0.02720074	0.04
chr2L:18131582:18132609:-@chr2L:18132963:18133525:-	FBgn0001301	11.40854	0.01	4	354	CI	7.23	10.29	0	562	1027	2725	33	20	9	58	81	102	1.529297	0.04912498	0.01298701
chrX:16269958:16270062:+@chrX:16270125:16270373:+	FBgn0004598	24.91098	0.02	NA	63	CI	NA	NA	0	104	248	5690	17	13	10	39	74	70	1.801953	0.1132162	NA
chr4:1138477:1138531:-@chr4:1138594:1139643:-	FBgn0039928	42.3098	0.01	6	63	RI	6.8	7.34	0	1049	54	5031	23	19	16	33	100	96	2.0875	0.1078081	0.025
chrX:6136387:6136656:-@chrX:6136718:6136805:-	FBgn0023458	15.5663	0.015	9	62	RI	6.18	NA	0	87	269	1878	12	14	11	17	49	58	2.073438	0.07409082	0.05
chrX:21260175:21260904:+@chrX:21260964:21262560:+	FBgn0020272	22.33078	0.015	NA	60	CI	NA	NA	0	729	1596	1596	34	23	22	29	68	105	2.389844	0.07025991	NA
chrX:13164424:13164675:-@chrX:13165515:13165622:-	FBgn0041210	45.39822	0.16	4	840	RI	9.1	NA	1	107	251	7955	121	101	63	63	159	230	4.489844	0.1204844	0.01265823
chr3L:15962099:15962660:+@chr3L:15962726:15963002:+	FBgn0036549	10.6974	0.065	2	66	CI	8.41	4.41	0	561	276	276	8	13	8	6	11	24	3.879688	0.08992881	0.125
chr2L:11995740:11995943:+@chr2L:11996002:11996723:+	FBgn0051864	86.9636	0.06	NA	59	CI	NA	NA	0	203	721	721	63	63	59	76	165	342	2.075	0.02863154	NA
chr3L:8112705:8112928:+@chr3L:8113012:8113322:+	FBgn0026252	142.053	0.005	7	84	CI	9.89	7.26	0	223	310	1667	6	6	4	74	122	169	0.3390137	0.01296082	0.009345794
chr3R:11358290:11358910:-@chr3R:11358969:11360784:-	FBgn0038347	20.8238	0.02	4	59	RI	10.47	8.01	0	1815	620	1051	8	12	3	14	30	32	1.647656	0.03243223	0.0952381
chr2L:13502656:13506683:-@chr2L:13508621:13509104:-	FBgn0023407	21.12854	0.065	6	1938	CI	9.89	13.25	1	483	4027	6059	37	22	8	56	83	94	1.939844	0.07201432	0.015625
chr2R:8353596:8353783:-@chr2R:8353850:8355074:-	FBgn0033740	23.20784	0.02	4	67	RI	7.54	8.85	0	1224	187	600	8	13	9	13	19	47	2.503125	0.03439564	0.0625
chr3R:15313818:15313913:+@chr3R:15313981:15314113:+	FBgn0260003	19.84272	0.025	12	68	CI	5.42	7.67	0	95	132	109029	11	3	0	161	179	174	1.462891	0.4230942	0.005376344
chr2L:4990692:4990839:+@chr2L:4990908:4991082:+	FBgn0083962	12.27126	0.075	14	69	RI	3.27	4.72	0	147	174	1794	14	5	7	15	43	35	1.821875	0.05275422	0.05882353
chr2R:13433911:13434491:-@chr2R:13434914:13434967:-	FBgn0010409	5512.77	0	1	423	CI	4.82	6.21	0	53	580	580	155	131	103	3716	3313	3958	0.2605957	0.0008800509	0.000265252
chr3R:20456313:20456472:+@chr3R:20457505:20457813:+	FBgn0039213	53.65167	0.18	NA	1033	CI	NA	NA	0	159	308	2931	66	56	41	39	82	78	5.0375	0.1155801	NA
chr3R:20063084:20065070:+@chr3R:20065138:20065202:+	FBgn0043884	33.22647	0.015	7	68	CI	9.6	4.93	0	1986	64	10832	37	19	16	105	137	95	2.145703	0.1644268	0.009009009
chrX:17040831:17041233:-@chrX:17042237:17042297:-	FBgn0002590	3818.18	0.01	1	1004	CI	6.6	NA	0	60	402	3612	267	224	213	4512	3980	5516	0.440918	0.001697834	0.001803246
chrX:1924476:1924892:-@chrX:1928988:1929444:-	FBgn0000667	41.2608	0.02	NA	4096	CI	NA	NA	1	456	416	7037	8	5	1	18	36	27	1.300391	0.1791557	NA
chr2R:5918789:5918951:-@chr2R:5919085:5919331:-	FBgn0033474	93.39269	0.14	4	134	RI	9.07	-0.85	0	246	162	3003	48	62	19	20	44	77	4.178125	0.09523434	0.03030303
chr2R:7166551:7166630:-@chr2R:7166696:7166783:-	FBgn0033605	32.8851	0.05	3	66	RI	1.33	11.56	0	87	79	232	2	9	8	24	22	71	1.357031	0.01323642	0.03571429
chr3R:2474667:2475047:+@chr3R:2475103:2475817:+	FBgn0010355	25.56706	0.025	6	56	CI	10.16	6.78	0	380	714	6667	29	20	17	32	49	53	3.721094	0.1293252	0.02272727
chr3R:7792210:7792461:-@chr3R:7792519:7792847:-	FBgn0260742	89.85076	0.015	NA	58	RI	NA	NA	0	328	251	2065	39	35	17	11	28	59	4.201563	0.09151862	NA
chr3L:15515660:15515680:-@chr3L:15516068:15516564:-	FBgn0036505	102.0725	0.06	2	388	SEflanking	1.87	1.32	0	496	20	869	29	34	23	18	33	43	5.115625	0.06556162	0.03703704
chr3R:14078565:14078934:-@chr3R:14078997:14079514:-	FBgn0263738	15.88022	0.015	NA	63	CI	NA	NA	0	517	369	369	11	13	4	21	31	69	1.406445	0.01655491	NA
chr3R:4829739:4829797:+@chr3R:4829861:4830173:+	FBgn0037652	108.8458	0.185	1	64	CI	9.77	3.17	0	58	312	1192	65	70	74	62	114	217	3.457813	0.02677344	0.01694915
chr2L:8197632:8197821:+@chr2L:8197879:8198082:+	FBgn0031996	68.4728	0.025	2	58	RI	9.11	7.5	0	189	203	934	43	46	29	44	86	140	2.553906	0.0298363	0.01923077
chr3R:20679325:20679536:+@chr3R:20679598:20679808:+	FBgn0039234	73.71168	0.01	5	62	CI	3.16	4.53	0	211	210	993	12	7	5	20	41	77	1.136328	0.03363234	0.03846154
chr2L:10439945:10440112:+@chr2L:10440176:10440505:+	FBgn0032251	16.83424	0.025	3	64	RI	10.08	6.8	0	167	329	871	5	12	10	8	43	58	1.836133	0.05781558	0.04347826
chr2L:12421641:12421829:-@chr2L:12423323:12423439:-	FBgn0043841	318.2175	0.095	1	1494	CI	5.92	9.44	1	116	188	18559	85	69	57	83	76	143	7.476562	0.4646884	0.009174312
chr2R:10752677:10752779:-@chr2R:10752847:10752952:-	FBgn0264962	49.67639	0.05	8	68	CI	9.45	7.37	0	105	102	4338	30	16	12	121	119	117	1.214844	0.02970751	0.006756757
chr3L:3907852:3908531:-@chr3L:3909004:3909039:-	FBgn0035473	219.709	0.01	NA	473	CI	NA	NA	0	35	679	679	49	41	27	28	48	120	3.101563	0.05437387	NA
chr2L:4829214:4829979:-@chr2L:4830040:4830400:-	FBgn0031633	77.12596	0.005	2	61	CI	6.43	5.32	0	360	765	765	12	12	15	25	46	87	1.722266	0.02559632	0.03448276
chr2R:14172742:14175244:-@chr2R:14175632:14175893:-	FBgn0010575	10.98925	0.01	NA	388	CI	NA	NA	0	261	2502	9541	17	20	10	50	82	110	1.922266	0.09850485	NA
chr2R:265874:266200:-@chr2R:266254:266409:-	FBgn0260798	41.10107	0.01	10	54	CI	10.06	5.96	0	155	326	56400	17	19	9	58	51	57	7.084375	0.4586033	0.01666667
chr3R:26274618:26274709:-@chr3R:26274768:26274930:-	FBgn0028646	16.89741	0.04	3	59	CI	7.23	4.15	0	162	91	3352	10	5	3	23	46	74	0.9792969	0.06450537	0.03571429
