study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_name	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy	sample_title
PRJEB12982	SAMEA3892024	ERS1079158	ERX1513137	ERR1442760	7955	Danio rerio	Illumina HiSeq 2500	16564942	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442760/ERR1442760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442760/ERR1442760_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442760/ERR1442760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442760/ERR1442760_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#20.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#20.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#20.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#20.cram.crai	ZMP_phenotype_118_F
PRJEB12982	SAMEA3892025	ERS1079159	ERX1513138	ERR1442761	7955	Danio rerio	Illumina HiSeq 2500	16564954	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442761/ERR1442761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442761/ERR1442761_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442761/ERR1442761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442761/ERR1442761_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#21.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#21.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#21.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#21.cram.crai	ZMP_phenotype_119_A
PRJEB12982	SAMEA3892026	ERS1079160	ERX1513139	ERR1442762	7955	Danio rerio	Illumina HiSeq 2500	16564966	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442762/ERR1442762_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442762/ERR1442762_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442762/ERR1442762_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442762/ERR1442762_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#22.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#22.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#22.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#22.cram.crai	ZMP_phenotype_119_B
PRJEB12982	SAMEA3892028	ERS1079162	ERX1513140	ERR1442763	7955	Danio rerio	Illumina HiSeq 2500	16564978	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442763/ERR1442763_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442763/ERR1442763_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442763/ERR1442763_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442763/ERR1442763_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#23.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#23.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#23.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#23.cram.crai	ZMP_phenotype_119_C
PRJEB12982	SAMEA3892029	ERS1079163	ERX1513141	ERR1442764	7955	Danio rerio	Illumina HiSeq 2500	16564990	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442764/ERR1442764_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442764/ERR1442764_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442764/ERR1442764_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442764/ERR1442764_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#24.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#24.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#24.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#24.cram.crai	ZMP_phenotype_119_D
PRJEB12982	SAMEA3892030	ERS1079164	ERX1513142	ERR1442765	7955	Danio rerio	Illumina HiSeq 2500	16564907	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442765/ERR1442765_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442765/ERR1442765_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442765/ERR1442765_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442765/ERR1442765_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#25.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#25.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#25.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#25.cram.crai	ZMP_phenotype_119_E
PRJEB12982	SAMEA3892031	ERS1079165	ERX1513143	ERR1442766	7955	Danio rerio	Illumina HiSeq 2500	16564919	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442766/ERR1442766_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442766/ERR1442766_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442766/ERR1442766_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442766/ERR1442766_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#26.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#26.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#26.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#26.cram.crai	ZMP_phenotype_120_A
PRJEB12982	SAMEA3892032	ERS1079166	ERX1513144	ERR1442767	7955	Danio rerio	Illumina HiSeq 2500	16564931	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442767/ERR1442767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442767/ERR1442767_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442767/ERR1442767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442767/ERR1442767_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#27.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#27.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#27.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#27.cram.crai	ZMP_phenotype_120_B
PRJEB12982	SAMEA3892034	ERS1079168	ERX1513145	ERR1442768	7955	Danio rerio	Illumina HiSeq 2500	16564943	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442768/ERR1442768_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442768/ERR1442768_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442768/ERR1442768_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442768/ERR1442768_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#28.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#28.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#28.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#28.cram.crai	ZMP_phenotype_120_C
PRJEB12982	SAMEA3892035	ERS1079169	ERX1513146	ERR1442769	7955	Danio rerio	Illumina HiSeq 2500	16564955	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442769/ERR1442769_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442769/ERR1442769_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442769/ERR1442769_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442769/ERR1442769_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#29.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#29.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#29.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#29.cram.crai	ZMP_phenotype_120_D
PRJEB12982	SAMEA3892036	ERS1079170	ERX1513147	ERR1442770	7955	Danio rerio	Illumina HiSeq 2500	16564967	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442770/ERR1442770_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442770/ERR1442770_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442770/ERR1442770_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442770/ERR1442770_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#30.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#30.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#30.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#30.cram.crai	ZMP_phenotype_120_E
PRJEB12982	SAMEA3892037	ERS1079171	ERX1513148	ERR1442771	7955	Danio rerio	Illumina HiSeq 2500	16564979	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442771/ERR1442771_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442771/ERR1442771_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442771/ERR1442771_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442771/ERR1442771_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#31.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#31.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#31.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#31.cram.crai	ZMP_phenotype_121_A
PRJEB12982	SAMEA3892038	ERS1079172	ERX1513149	ERR1442772	7955	Danio rerio	Illumina HiSeq 2500	16564991	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442772/ERR1442772_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442772/ERR1442772_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442772/ERR1442772_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442772/ERR1442772_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#32.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#32.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#32.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#32.cram.crai	ZMP_phenotype_121_B
PRJEB12982	SAMEA3892040	ERS1079174	ERX1513150	ERR1442773	7955	Danio rerio	Illumina HiSeq 2500	16564908	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442773/ERR1442773_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442773/ERR1442773_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442773/ERR1442773_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442773/ERR1442773_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#33.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#33.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#33.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#33.cram.crai	ZMP_phenotype_121_C
PRJEB12982	SAMEA3892041	ERS1079175	ERX1513151	ERR1442774	7955	Danio rerio	Illumina HiSeq 2500	16564920	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442774/ERR1442774_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442774/ERR1442774_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442774/ERR1442774_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442774/ERR1442774_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#34.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#34.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#34.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#34.cram.crai	ZMP_phenotype_121_D
PRJEB12982	SAMEA3892042	ERS1079176	ERX1513152	ERR1442775	7955	Danio rerio	Illumina HiSeq 2500	16564932	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442775/ERR1442775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442775/ERR1442775_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442775/ERR1442775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442775/ERR1442775_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#35.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#35.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#35.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#35.cram.crai	ZMP_phenotype_121_E
PRJEB12982	SAMEA3892044	ERS1079178	ERX1513153	ERR1442776	7955	Danio rerio	Illumina HiSeq 2500	16564944	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442776/ERR1442776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442776/ERR1442776_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442776/ERR1442776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442776/ERR1442776_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#36.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#36.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#36.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#36.cram.crai	ZMP_phenotype_122_A
PRJEB12982	SAMEA3892045	ERS1079179	ERX1513154	ERR1442777	7955	Danio rerio	Illumina HiSeq 2500	16564956	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442777/ERR1442777_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442777/ERR1442777_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442777/ERR1442777_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442777/ERR1442777_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#37.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#37.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#37.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#37.cram.crai	ZMP_phenotype_122_B
PRJEB12982	SAMEA3892046	ERS1079180	ERX1513155	ERR1442778	7955	Danio rerio	Illumina HiSeq 2500	16564968	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442778/ERR1442778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442778/ERR1442778_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442778/ERR1442778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442778/ERR1442778_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#38.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#38.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#38.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#38.cram.crai	ZMP_phenotype_122_C
PRJEB12982	SAMEA3892047	ERS1079181	ERX1513156	ERR1442779	7955	Danio rerio	Illumina HiSeq 2500	16564980	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442779/ERR1442779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442779/ERR1442779_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442779/ERR1442779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442779/ERR1442779_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#39.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#39.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#39.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#39.cram.crai	ZMP_phenotype_122_D
PRJEB12982	SAMEA3892049	ERS1079183	ERX1513157	ERR1442780	7955	Danio rerio	Illumina HiSeq 2500	16564992	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442780/ERR1442780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442780/ERR1442780_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442780/ERR1442780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442780/ERR1442780_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#40.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#40.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#40.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#40.cram.crai	ZMP_phenotype_122_F
PRJEB12982	SAMEA3892050	ERS1079184	ERX1513158	ERR1442781	7955	Danio rerio	Illumina HiSeq 2500	16564909	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442781/ERR1442781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442781/ERR1442781_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442781/ERR1442781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442781/ERR1442781_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#41.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#41.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#41.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#41.cram.crai	ZMP_phenotype_123_B
PRJEB12982	SAMEA3892051	ERS1079185	ERX1513159	ERR1442782	7955	Danio rerio	Illumina HiSeq 2500	16564921	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442782/ERR1442782_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442782/ERR1442782_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442782/ERR1442782_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442782/ERR1442782_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#42.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#42.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#42.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#42.cram.crai	ZMP_phenotype_123_C
PRJEB12982	SAMEA3892052	ERS1079186	ERX1513160	ERR1442783	7955	Danio rerio	Illumina HiSeq 2500	16564933	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442783/ERR1442783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442783/ERR1442783_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442783/ERR1442783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442783/ERR1442783_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#43.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#43.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#43.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#43.cram.crai	ZMP_phenotype_123_D
PRJEB12982	SAMEA3892054	ERS1079188	ERX1513161	ERR1442784	7955	Danio rerio	Illumina HiSeq 2500	16564945	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442784/ERR1442784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442784/ERR1442784_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442784/ERR1442784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442784/ERR1442784_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#44.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#44.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#44.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#44.cram.crai	ZMP_phenotype_123_F
PRJEB12982	SAMEA3892055	ERS1079189	ERX1513162	ERR1442785	7955	Danio rerio	Illumina HiSeq 2500	16564957	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442785/ERR1442785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442785/ERR1442785_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442785/ERR1442785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442785/ERR1442785_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#45.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#45.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#45.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#45.cram.crai	ZMP_phenotype_123_G
PRJEB12982	SAMEA3892056	ERS1079190	ERX1513163	ERR1442786	7955	Danio rerio	Illumina HiSeq 2500	16564969	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442786/ERR1442786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442786/ERR1442786_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442786/ERR1442786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442786/ERR1442786_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#46.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#46.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#46.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#46.cram.crai	ZMP_phenotype_124_B
PRJEB12982	SAMEA3892057	ERS1079191	ERX1513164	ERR1442787	7955	Danio rerio	Illumina HiSeq 2500	16564981	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442787/ERR1442787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442787/ERR1442787_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442787/ERR1442787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442787/ERR1442787_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#47.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#47.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#47.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_1#47.cram.crai	ZMP_phenotype_124_C
